"Path","Schema","File","MTime","Day","InfHits","T4InfHits","Dormant","HasLog","QScore"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DailyCommisionReport_MonthlyData.md","BI_DB_dbo","BI_DB_DailyCommisionReport_MonthlyData","4/22/2026 1:10:26 AM","2026-04-22","0","0","False","False","8.8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DailyCommisionReport_ThisMonth.md","BI_DB_dbo","BI_DB_DailyCommisionReport_ThisMonth","4/22/2026 1:15:54 AM","2026-04-22","0","0","False","False","8.8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DailyCommisionReport_ThisYear.md","BI_DB_dbo","BI_DB_DailyCommisionReport_ThisYear","4/22/2026 1:21:06 AM","2026-04-22","0","0","False","False","8.8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DailyCommisionReport_Yesterday.md","BI_DB_dbo","BI_DB_DailyCommisionReport_Yesterday","4/22/2026 1:13:13 AM","2026-04-22","0","0","False","False","8.7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DailyCopyRevenue.md","BI_DB_dbo","BI_DB_DailyCopyRevenue","4/22/2026 8:53:55 AM","2026-04-22","0","0","False","False","9"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DailyDividendsByPosition.md","BI_DB_dbo","BI_DB_DailyDividendsByPosition","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DailyGain_History.md","BI_DB_dbo","BI_DB_DailyGain_History","4/26/2026 10:09:50 AM","2026-04-26","0","0","False","False","7.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DailyNOP_ByInstrument.md","BI_DB_dbo","BI_DB_DailyNOP_ByInstrument","4/26/2026 10:13:25 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DailyRiskAlert.md","BI_DB_dbo","BI_DB_DailyRiskAlert","4/26/2026 10:18:16 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DailyTaboolaCombineAffwiz.md","BI_DB_dbo","BI_DB_DailyTaboolaCombineAffwiz","4/26/2026 10:21:21 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DailyZero_TreeSize_NEW.md","BI_DB_dbo","BI_DB_DailyZero_TreeSize_NEW","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Daily_AffiliatesPaidAndCashout.md","BI_DB_dbo","BI_DB_Daily_AffiliatesPaidAndCashout","4/26/2026 7:06:28 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Daily_CB_Gaps_All.md","BI_DB_dbo","BI_DB_Daily_CB_Gaps_All","3/23/2026 11:31:13 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Daily_CID_Dividend_TaxReport.md","BI_DB_dbo","BI_DB_Daily_CID_Dividend_TaxReport","4/26/2026 7:07:36 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Daily_CreditLine.md","BI_DB_dbo","BI_DB_Daily_CreditLine","3/23/2026 11:31:13 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Daily_Dividends.md","BI_DB_dbo","BI_DB_Daily_Dividends","3/23/2026 11:31:13 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Daily_HighCashoutEmailsForManagement.md","BI_DB_dbo","BI_DB_Daily_HighCashoutEmailsForManagement","4/26/2026 7:09:11 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Daily_Open_Closed_Position.md","BI_DB_dbo","BI_DB_Daily_Open_Closed_Position","4/26/2026 9:51:42 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Daily_TradeData.md","BI_DB_dbo","BI_DB_Daily_TradeData","4/22/2026 1:32:55 AM","2026-04-22","0","0","False","False","8.8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DCM_Dashboard.md","BI_DB_dbo","BI_DB_DCM_Dashboard","4/26/2026 10:24:23 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_CID_Level.md","BI_DB_dbo","BI_DB_DDR_CID_Level","4/21/2026 12:41:10 PM","2026-04-21","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_CID_Level_Auxiliary_Metrics.md","BI_DB_dbo","BI_DB_DDR_CID_Level_Auxiliary_Metrics","4/21/2026 12:46:07 PM","2026-04-21","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_Customer_Daily_Status.md","BI_DB_dbo","BI_DB_DDR_Customer_Daily_Status","4/21/2026 6:29:32 AM","2026-04-21","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_Customer_Periodic_Status.md","BI_DB_dbo","BI_DB_DDR_Customer_Periodic_Status","4/21/2026 6:29:32 AM","2026-04-21","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_Fact_AUM.md","BI_DB_dbo","BI_DB_DDR_Fact_AUM","3/28/2026 8:25:07 PM","2026-03-28","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_Fact_MIMO_AllPlatforms.md","BI_DB_dbo","BI_DB_DDR_Fact_MIMO_AllPlatforms","4/21/2026 6:29:32 AM","2026-04-21","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_Fact_MIMO_eMoney_Platform.md","BI_DB_dbo","BI_DB_DDR_Fact_MIMO_eMoney_Platform","4/21/2026 6:29:32 AM","2026-04-21","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_Fact_MIMO_Options_Platform.md","BI_DB_dbo","BI_DB_DDR_Fact_MIMO_Options_Platform","4/21/2026 6:29:32 AM","2026-04-21","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_Fact_MIMO_Trading_Platform.md","BI_DB_dbo","BI_DB_DDR_Fact_MIMO_Trading_Platform","4/21/2026 6:29:32 AM","2026-04-21","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_Fact_Non_Revenue_Generating_Actions.md","BI_DB_dbo","BI_DB_DDR_Fact_Non_Revenue_Generating_Actions","3/28/2026 8:25:07 PM","2026-03-28","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_Fact_PnL.md","BI_DB_dbo","BI_DB_DDR_Fact_PnL","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_Fact_Revenue_Generating_Actions.md","BI_DB_dbo","BI_DB_DDR_Fact_Revenue_Generating_Actions","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DDR_Fact_Trading_Volumes_And_Amounts.md","BI_DB_dbo","BI_DB_DDR_Fact_Trading_Volumes_And_Amounts","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Dealing_CryptoRebate.md","BI_DB_dbo","BI_DB_Dealing_CryptoRebate","4/22/2026 9:17:43 AM","2026-04-22","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Dealing_Unrealized_CryptoRebate.md","BI_DB_dbo","BI_DB_Dealing_Unrealized_CryptoRebate","4/22/2026 9:19:46 AM","2026-04-22","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Demo_CID_Panel.md","BI_DB_dbo","BI_DB_Demo_CID_Panel","4/26/2026 10:26:32 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Depositors_By_Managers.md","BI_DB_dbo","BI_DB_Depositors_By_Managers","4/26/2026 10:28:33 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DepositSnapshots.md","BI_DB_dbo","BI_DB_DepositSnapshots","4/22/2026 1:38:46 AM","2026-04-22","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Deposits_WiresFromGooglesheets.md","BI_DB_dbo","BI_DB_Deposits_WiresFromGooglesheets","4/26/2026 10:30:45 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DepositUsersFirstTouchPoints.md","BI_DB_dbo","BI_DB_DepositUsersFirstTouchPoints","4/22/2026 1:47:28 AM","2026-04-22","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DepositWithdrawFee.md","BI_DB_dbo","BI_DB_DepositWithdrawFee","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Diversification.md","BI_DB_dbo","BI_DB_Diversification","4/26/2026 10:41:56 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_DLT_Tangany_Trades_Netting.md","BI_DB_dbo","BI_DB_DLT_Tangany_Trades_Netting","4/26/2026 10:47:06 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Document_Vendors.md","BI_DB_dbo","BI_DB_Document_Vendors","4/26/2026 10:50:17 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Dummy.md","BI_DB_dbo","BI_DB_Dummy","4/26/2026 10:51:43 AM","2026-04-26","0","0","False","False","7.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_D_HighRedeemsApprovalForManagement.md","BI_DB_dbo","BI_DB_D_HighRedeemsApprovalForManagement","4/22/2026 12:22:40 AM","2026-04-22","0","0","False","False","8.7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Employees_Program.md","BI_DB_dbo","BI_DB_Employees_Program","4/26/2026 10:56:30 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Employee_Crypto_NWA.md","BI_DB_dbo","BI_DB_Employee_Crypto_NWA","4/26/2026 10:53:52 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_EndOfDayReport_Cashouts.md","BI_DB_dbo","BI_DB_EndOfDayReport_Cashouts","4/26/2026 10:58:44 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_EndOfDayReport_Redeems.md","BI_DB_dbo","BI_DB_EndOfDayReport_Redeems","4/26/2026 10:59:46 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_EOD_USD_cr.md","BI_DB_dbo","BI_DB_EOD_USD_cr","4/26/2026 11:08:09 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_EOMExposures.md","BI_DB_dbo","BI_DB_EOMExposures","4/26/2026 11:12:03 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_EquitySnapshots.md","BI_DB_dbo","BI_DB_EquitySnapshots","4/22/2026 2:02:02 AM","2026-04-22","0","0","False","False","9"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Equity_Real_Crypto_Stocks_Total_Cash_by_Regulation.md","BI_DB_dbo","BI_DB_Equity_Real_Crypto_Stocks_Total_Cash_by_Regulation","4/22/2026 1:57:03 AM","2026-04-22","0","0","False","False","8.8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_eTorian_NetProfit.md","BI_DB_dbo","BI_DB_eTorian_NetProfit","4/22/2026 8:08:07 AM","2026-04-22","0","0","False","False","9.2"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_eTorian_PnL.md","BI_DB_dbo","BI_DB_eTorian_PnL","4/22/2026 8:29:11 AM","2026-04-22","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Fact_Customer_Action_Position_Distribution.md","BI_DB_dbo","BI_DB_Fact_Customer_Action_Position_Distribution","4/26/2026 11:17:33 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Failed_Verification_MA.md","BI_DB_dbo","BI_DB_Failed_Verification_MA","4/26/2026 11:20:04 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_FB_Conversion.md","BI_DB_dbo","BI_DB_FB_Conversion","4/22/2026 2:04:57 AM","2026-04-22","0","0","False","False","9"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_FB_Performance.md","BI_DB_dbo","BI_DB_FB_Performance","4/22/2026 2:11:51 AM","2026-04-22","0","0","False","False","9"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_FB_Report.md","BI_DB_dbo","BI_DB_FB_Report","4/26/2026 11:22:42 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_FCA_Liabilities.md","BI_DB_dbo","BI_DB_FCA_Liabilities","4/22/2026 2:21:57 AM","2026-04-22","0","0","False","False","8.8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_ASIC_MP.md","BI_DB_dbo","BI_DB_Finance_ASIC_MP","4/26/2026 11:27:45 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_Audit_Auxillary_Datapoints.md","BI_DB_dbo","BI_DB_Finance_Audit_Auxillary_Datapoints","4/22/2026 2:30:24 AM","2026-04-22","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_Cashout_RollbackDetails.md","BI_DB_dbo","BI_DB_Finance_Cashout_RollbackDetails","4/22/2026 2:36:17 AM","2026-04-22","0","0","False","False","8.2"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_eToro_vs_Positions.md","BI_DB_dbo","BI_DB_Finance_eToro_vs_Positions","4/26/2026 11:29:06 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_IFRS_Automation_KTCD_eToro_Side.md","BI_DB_dbo","BI_DB_Finance_IFRS_Automation_KTCD_eToro_Side","4/26/2026 11:28:13 AM","2026-04-26","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_Net_MIMO.md","BI_DB_dbo","BI_DB_Finance_Net_MIMO","4/22/2026 2:40:12 AM","2026-04-22","0","0","False","False","9"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_Non_US_Settlement_New_2023.md","BI_DB_dbo","BI_DB_Finance_Non_US_Settlement_New_2023","4/26/2026 11:38:18 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_Non_US_Settlement_New_2025.md","BI_DB_dbo","BI_DB_Finance_Non_US_Settlement_New_2025","4/26/2026 11:43:44 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_Non_US_Settlement_Report.md","BI_DB_dbo","BI_DB_Finance_Non_US_Settlement_Report","3/23/2026 11:31:13 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_Panel_Reports.md","BI_DB_dbo","BI_DB_Finance_Panel_Reports","3/29/2026 12:05:15 PM","2026-03-29","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_Panel_Reports_New.md","BI_DB_dbo","BI_DB_Finance_Panel_Reports_New","4/22/2026 2:54:26 AM","2026-04-22","0","0","False","False","8.8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_Real_Futures_Custody_And_Transfers.md","BI_DB_dbo","BI_DB_Finance_Real_Futures_Custody_And_Transfers","4/26/2026 11:51:06 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Finance_Staking_Report.md","BI_DB_dbo","BI_DB_Finance_Staking_Report","4/26/2026 11:54:44 AM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_First5Actions.md","BI_DB_dbo","BI_DB_First5Actions","4/22/2026 1:43:37 AM","2026-04-22","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_FirstTimeFunded.md","BI_DB_dbo","BI_DB_FirstTimeFunded","4/21/2026 11:58:12 AM","2026-04-21","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_FirstTimeRev10.md","BI_DB_dbo","BI_DB_FirstTimeRev10","4/23/2026 6:30:08 PM","2026-04-23","0","0","False","False","8.3"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_FirstTimeRev5.md","BI_DB_dbo","BI_DB_FirstTimeRev5","4/26/2026 12:03:28 PM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Flare_Eligibility.md","BI_DB_dbo","BI_DB_Flare_Eligibility","4/22/2026 2:59:32 AM","2026-04-22","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_FSRA_Weekly_Report.md","BI_DB_dbo","BI_DB_FSRA_Weekly_Report","4/26/2026 12:05:49 PM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Futures_Finance_Prep_Data.md","BI_DB_dbo","BI_DB_Futures_Finance_Prep_Data","3/29/2026 12:05:15 PM","2026-03-29","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_GAML_Real_Positions_Report_Closed.md","BI_DB_dbo","BI_DB_GAML_Real_Positions_Report_Closed","3/29/2026 12:05:15 PM","2026-03-29","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_GAML_Real_Positions_Report_Opened_2022.md","BI_DB_dbo","BI_DB_GAML_Real_Positions_Report_Opened_2022","3/29/2026 12:05:15 PM","2026-03-29","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_German_Crypto_Transition_To_Tangany.md","BI_DB_dbo","BI_DB_German_Crypto_Transition_To_Tangany","4/26/2026 12:07:53 PM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_German_Open_Real_Crypto_Positions_Daily.md","BI_DB_dbo","BI_DB_German_Open_Real_Crypto_Positions_Daily","4/26/2026 12:09:46 PM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_HighCOsAndRedeemsWithSF.md","BI_DB_dbo","BI_DB_HighCOsAndRedeemsWithSF","4/22/2026 3:02:08 AM","2026-04-22","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_High_Cashout_Emails_For_Management_Analysis.md","BI_DB_dbo","BI_DB_High_Cashout_Emails_For_Management_Analysis","4/26/2026 12:25:01 PM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_HourlyReport_Redeems.md","BI_DB_dbo","BI_DB_HourlyReport_Redeems","4/26/2026 12:29:11 PM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_HourlyReport_Withdraws.md","BI_DB_dbo","BI_DB_HourlyReport_Withdraws","4/26/2026 12:32:02 PM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_H_SEA_CashoutsEstimation.md","BI_DB_dbo","BI_DB_H_SEA_CashoutsEstimation","4/26/2026 12:18:57 PM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_ICF_Report.md","BI_DB_dbo","BI_DB_ICF_Report","4/26/2026 12:40:40 PM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_IFRS15_Daily_Balance.md","BI_DB_dbo","BI_DB_IFRS15_Daily_Balance","4/22/2026 3:06:38 AM","2026-04-22","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_IFRS_15_Daily_Positions.md","BI_DB_dbo","BI_DB_IFRS_15_Daily_Positions","4/22/2026 3:21:19 AM","2026-04-22","0","0","False","False","9"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_InactivityFees.md","BI_DB_dbo","BI_DB_InactivityFees","4/22/2026 3:27:51 AM","2026-04-22","0","0","False","False","8.8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_IndexDividends_Alert.md","BI_DB_dbo","BI_DB_IndexDividends_Alert","4/26/2026 12:42:48 PM","2026-04-26","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Index_Dividend_TaxReport.md","BI_DB_dbo","BI_DB_Index_Dividend_TaxReport","4/22/2026 3:45:59 AM","2026-04-22","0","0","False","False","8.8"
