python : [synapse] connecting to prod-synapse-dataplatform-we.sql.azuresynapse.net / sql_dp_prod_we...
At C:\Users\guyman\AppData\Local\Temp\2\ps-script-c32c4adc-4b9c-44ab-b73b-50b8d5a0b39c.ps1:76 char:1
+ python tools/parity_check_ddr_2025.py 2>&1 | Out-File -FilePath ddr_p ...
+ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: ([synapse] conne...l_dp_prod_we...:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
[synapse-prod] 487 dateids in 11.6s

[uc] connecting (profile=name-of-profile)...

[uc] 487 dateids in 14.2s

DateID,syn_deposits,uc_deposits,diff_deposits,syn_tp_equity,uc_tp_equity,diff_tp_equity,syn_sdrt,uc_sdrt,diff_sdrt,syn_upnl_change,uc_upnl_change,diff_upnl_change,syn_funded,uc_funded,diff_funded,mismatch_metrics
20250217,30362079.770000,,,16025459042.224500,16025459042.224500,0.000000,6373.960000,6373.960000,0.000000,-39310831.810000,-39310831.810000,0.000000,3356625,3356625,0,deposits
20250218,36450714.740000,,,15865605739.214500,15865605739.214500,0.000000,6153.830000,6153.830000,0.000000,-170367317.970000,-170367317.970000,0.000000,3357835,3357835,0,deposits
20250219,34609633.690000,,,16038484312.984500,16038484312.984500,0.000000,6427.260000,6427.260000,0.000000,164899363.360000,164899363.360000,0.000000,3358287,3358287,0,deposits
20250220,30702551.340000,,,16081446931.814500,16081446931.814500,0.000000,6339.980000,6339.980000,0.000000,31808708.850000,31808708.850000,0.000000,3359005,3359005,0,deposits
20250221,34003212.630000,,,15645076925.994500,15645076925.994500,0.000000,5928.460000,5928.460000,0.000000,-440484582.110000,-440484582.110000,0.000000,3359447,3359447,0,deposits
20250222,7006705.170000,,,15729234333.414500,15729234333.414500,0.000000,,,,82523142.280000,82523142.280000,0.000000,3359672,3359672,0,deposits
20250223,6913443.230000,,,15724750752.764500,15724750752.764500,0.000000,,,,-7626821.870000,-7626821.870000,0.000000,3359977,3359977,0,deposits
20250224,37106454.350000,,,14927001265.834500,14927001265.834500,0.000000,5591.080000,5591.080000,0.000000,-786737287.940000,-786737287.940000,0.000000,3360560,3360560,0,deposits
20250225,54827742.370000,,,14760286655.564500,14760286655.564500,0.000000,8670.700000,8670.700000,0.000000,-170608430.510000,-170608430.510000,0.000000,3360854,3360854,0,deposits
20250226,42974986.830000,,,14535082602.464500,14535082602.464500,0.000000,6039.610000,6039.610000,0.000000,-231344505.930000,-231344505.930000,0.000000,3361377,3361377,0,deposits
20250227,38807077.220000,,,14361011878.374500,14361011878.374500,0.000000,8865.840000,8865.840000,0.000000,-172409362.020000,-172409362.020000,0.000000,3362145,3362145,0,deposits
20250228,50776554.420000,,,14402210110.844500,14402210110.844500,0.000000,7437.540000,7437.540000,0.000000,44293867.880000,44293867.880000,0.000000,3362725,3362725,0,deposits
20250301,11935083.760000,,,14516649804.834500,14516649804.834500,0.000000,,,,106410138.200000,106410138.200000,0.000000,3363658,3363658,0,deposits
20250302,22685921.580000,,,15862987464.364500,15862987464.364500,0.000000,,,,1330832219.440000,1330832219.440000,0.000000,3364570,3364570,0,deposits
20250303,51297862.550000,,,14561294217.324500,14561294217.324500,0.000000,14467.680000,14467.680000,0.000000,-1310634812.710000,-1310634812.710000,0.000000,3366360,3366360,0,deposits
20250304,54605970.760000,,,14669103806.554500,14669103806.554500,0.000000,14223.630000,14223.630000,0.000000,111676491.210000,111676491.210000,0.000000,3366695,3366695,0,deposits
20250305,37408081.000000,,,15027184639.064500,15027184639.064500,0.000000,10643.300000,10643.300000,0.000000,353149483.830000,353149483.830000,0.000000,3367325,3367325,0,deposits
20250306,42660946.620000,,,14841677523.034500,14841677523.034500,0.000000,8398.050000,8398.050000,0.000000,-192538048.060000,-192538048.060000,0.000000,3368038,3368038,0,deposits
20250307,36239825.760000,,,14535709459.534500,14535709459.534500,0.000000,6457.240000,6457.240000,0.000000,-310913914.680000,-310913914.680000,0.000000,3369023,3369023,0,deposits
20250308,7524379.950000,,,14462753436.594500,14462753436.594500,0.000000,,,,-75596195.710000,-75596195.710000,0.000000,3369224,3369224,0,deposits
20250309,12383100.070000,,,13964188781.894500,13964188781.894500,0.000000,,,,-500231271.580000,-500231271.580000,0.000000,3369505,3369505,0,deposits
20250310,52535730.460000,,,13360033382.414500,13360033382.414500,0.000000,8028.150000,8028.150000,0.000000,-595107492.280000,-595107492.280000,0.000000,3370530,3370530,0,deposits
20250311,46508893.810000,,,13747961026.814500,13747961026.814500,0.000000,7295.650000,7295.650000,0.000000,380713822.630000,380713822.630000,0.000000,3371156,3371156,0,deposits
20250312,38535680.220000,,,13970077382.554500,13970077382.554500,0.000000,13640.350000,13640.350000,0.000000,217645764.340000,217645764.340000,0.000000,3371750,3371750,0,deposits
20250313,31902832.700000,,,13755233309.474500,13755233309.474500,0.000000,10186.650000,10186.650000,0.000000,-222777554.520000,-222777554.520000,0.000000,3373302,3373302,0,deposits
20250314,31355638.040000,,,14200744248.774500,14200744248.774500,0.000000,4752.950000,4752.950000,0.000000,434261005.550000,434261005.550000,0.000000,3373881,3373881,0,deposits
20250315,8543779.420000,,,14274037648.444500,14274037648.444500,0.000000,,,,69377690.110000,69377690.110000,0.000000,3374077,3374077,0,deposits
20250316,7312819.220000,,,14059216249.954500,14059216249.954500,0.000000,,,,-217397159.650000,-217397159.650000,0.000000,3374266,3374266,0,deposits
20250317,34011774.860000,,,14235587214.944500,14235587214.944500,0.000000,6817.480000,6817.480000,0.000000,168236692.770000,168236692.770000,0.000000,3375605,3375605,0,deposits
20250318,31395820.550000,,,14048672039.984500,14048672039.984500,0.000000,5847.380000,5847.380000,0.000000,-193317870.850000,-193317870.850000,0.000000,3376228,3376228,0,deposits
20250319,28760248.900000,,,14561578120.264500,14561578120.264500,0.000000,4747.730000,4747.730000,0.000000,509503486.780000,509503486.780000,0.000000,3376742,3376742,0,deposits
20250320,23672230.370000,,,14293915787.234500,14293915787.234500,0.000000,10067.750000,10067.750000,0.000000,-269626474.750000,-269626474.750000,0.000000,3377030,3377030,0,deposits
20250321,23638837.410000,,,14243522467.004500,14243522467.004500,0.000000,3896.340000,3896.340000,0.000000,-53856468.350000,-53856468.350000,0.000000,3377475,3377475,0,deposits
20250322,5663501.770000,,,14244710334.624500,14244710334.624500,0.000000,,,,-388152.700000,-388152.700000,0.000000,3377632,3377632,0,deposits
20250323,6052206.190000,,,14387438841.204500,14387438841.204500,0.000000,,,,140239992.440000,140239992.440000,0.000000,3377853,3377853,0,deposits
20250324,31146095.880000,,,14700240404.604500,14700240404.604500,0.000000,5563.680000,5563.680000,0.000000,309381556.920000,309381556.920000,0.000000,3378678,3378678,0,deposits
20250325,26796917.900000,,,14758852934.944500,14758852934.944500,0.000000,3011.790000,3011.790000,0.000000,48287106.500000,48287106.500000,0.000000,3379473,3379473,0,deposits
20250326,32375500.820000,,,14475396896.814500,14475396896.814500,0.000000,30478.050000,30478.050000,0.000000,-282820832.620000,-282820832.620000,0.000000,3379890,3379890,0,deposits
20250327,28519332.570000,,,14421991967.614500,14421991967.614500,0.000000,3830.120000,3830.120000,0.000000,-56834269.300000,-56834269.300000,0.000000,3380293,3380293,0,deposits
20250328,42369197.810000,,,13948525881.854500,13948525881.854500,0.000000,4856.690000,4856.690000,0.000000,-479288895.160000,-479288895.160000,0.000000,3380994,3380994,0,deposits
20250329,8952274.150000,,,13757762598.024500,13757762598.024500,0.000000,,,,-193875477.150000,-193875477.150000,0.000000,3381132,3381132,0,deposits
20250330,7836002.940000,,,13737456328.774500,13737456328.774500,0.000000,,,,-21453054.760000,-21453054.760000,0.000000,3381520,3381520,0,deposits
20250331,44728274.430000,,,13660154246.914500,13660154246.914500,0.000000,7377.850000,7377.850000,0.000000,-62653438.580000,-62653438.580000,0.000000,3382993,3382993,0,deposits
20250401,32531839.300000,,,13913217622.294500,13913217622.294500,0.000000,5082.080000,5082.080000,0.000000,242379525.440000,242379525.440000,0.000000,3384383,3384383,0,deposits
20250402,33607679.370000,,,13700429190.184500,13700429190.184500,0.000000,3442.790000,3442.790000,0.000000,-213951286.670000,-213951286.670000,0.000000,3385480,3385480,0,deposits
20250403,53898085.420000,,,13426721342.814500,13426721342.814500,0.000000,7412.720000,7412.720000,0.000000,-277039824.100000,-277039824.100000,0.000000,3385957,3385957,0,deposits
20250404,69428572.550000,,,13146280797.374500,13146280797.374500,0.000000,11222.510000,11222.510000,0.000000,-244032156.420000,-244032156.420000,0.000000,3386387,3386387,0,deposits
20250405,9524174.690000,,,13127703658.734500,13127703658.734500,0.000000,,,,-21784202.180000,-21784202.180000,0.000000,3386520,3386520,0,deposits
20250406,17474082.210000,,,12597787670.554500,12597787670.554500,0.000000,,,,-516195216.180000,-516195216.180000,0.000000,3386488,3386488,0,deposits
20250407,99813385.790000,,,12598390202.714500,12598390202.714500,0.000000,12645.260000,12645.260000,0.000000,1167198.970000,1167198.970000,0.000000,3388198,3388198,0,deposits
20250408,69659357.530000,,,12282125771.264500,12282125771.264500,0.000000,19079.660000,19079.660000,0.000000,-322204349.170000,-322204349.170000,0.000000,3389975,3389975,0,deposits
20250409,70142960.960000,,,13445303536.324500,13445303536.324500,0.000000,14563.470000,14563.470000,0.000000,1145080688.770000,1145080688.770000,0.000000,3391679,3391679,0,deposits
20250410,57160432.100000,,,13030379436.874500,13030379436.874500,0.000000,18783.850000,18783.850000,0.000000,-427282431.250000,-427282431.250000,0.000000,3393449,3393449,0,deposits
20250411,38852888.610000,,,13356275259.394500,13356275259.394500,0.000000,4063.400000,4063.400000,0.000000,317906854.220000,317906854.220000,0.000000,3394175,3394175,0,deposits
20250412,8618919.870000,,,13617205805.454500,13617205805.454500,0.000000,,,,256460457.220000,256460457.220000,0.000000,3394431,3394431,0,deposits
20250413,8840969.860000,,,13489337410.284500,13489337410.284500,0.000000,,,,-131406639.250000,-131406639.250000,0.000000,3394768,3394768,0,deposits
20250414,37905315.470000,,,13590864415.944500,13590864415.944500,0.000000,6108.330000,6108.330000,0.000000,95957405.900000,95957405.900000,0.000000,3396072,3396072,0,deposits
20250415,34528579.720000,,,13507680017.404500,13507680017.404500,0.000000,7779.200000,7779.200000,0.000000,-90788829.420000,-90788829.420000,0.000000,3397165,3397165,0,deposits
20250416,33624648.060000,,,13375514310.274500,13375514310.274500,0.000000,5701.470000,5701.470000,0.000000,-137366909.500000,-137366909.500000,0.000000,3397697,3397697,0,deposits
20250417,25065518.840000,,,13418165212.814500,13418165212.814500,0.000000,4972.990000,4972.990000,0.000000,40350997.870000,40350997.870000,0.000000,3398167,3398167,0,deposits
20250418,9486158.930000,,,13413348017.144500,13413348017.144500,0.000000,,,,-4367366.590000,-4367366.590000,0.000000,3398260,3398260,0,deposits
20250419,4296654.940000,,,13490969557.574500,13490969557.574500,0.000000,,,,75565578.840000,75565578.840000,0.000000,3398416,3398416,0,deposits
20250420,4461996.370000,,,13483703116.044500,13483703116.044500,0.000000,,,,-15545711.170000,-15545711.170000,0.000000,3398608,3398608,0,deposits
20250421,24088833.480000,,,13443266348.834500,13443266348.834500,0.000000,,,,-46695435.920000,-46695435.920000,0.000000,3399562,3399562,0,deposits
20250422,35849797.820000,,,14012747769.954500,14012747769.954500,0.000000,6264.550000,6264.550000,0.000000,567335029.310000,567335029.310000,0.000000,3400061,3400061,0,deposits
20250423,36084855.030000,,,14221072601.504500,14221072601.504500,0.000000,5913.760000,5913.760000,0.000000,196362863.190000,196362863.190000,0.000000,3400264,3400264,0,deposits
20250424,29652462.400000,,,14426399747.104500,14426399747.104500,0.000000,3781.290000,3781.290000,0.000000,199828106.060000,199828106.060000,0.000000,3400389,3400389,0,deposits
20250425,31230215.440000,,,14550034414.814500,14550034414.814500,0.000000,4494.970000,4494.970000,0.000000,115067576.840000,115067576.840000,0.000000,3400817,3400817,0,deposits
20250426,7090566.400000,,,14576922726.714500,14576922726.714500,0.000000,,,,23665388.210000,23665388.210000,0.000000,3400963,3400963,0,deposits
20250427,7104731.130000,,,14556629269.454500,14556629269.454500,0.000000,,,,-24499472.140000,-24499472.140000,0.000000,3401188,3401188,0,deposits
20250428,30939348.410000,,,14643603438.594500,14643603438.594500,0.000000,5523.750000,5523.750000,0.000000,81593392.100000,81593392.100000,0.000000,3401777,3401777,0,deposits
20250429,30413269.190000,,,14583166111.514500,14583166111.514500,0.000000,23964.620000,23964.620000,0.000000,-65983008.600000,-65983008.600000,0.000000,3401926,3401926,0,deposits
20250430,33712240.140000,,,14497568614.884500,14497568614.884500,0.000000,14670.510000,14670.510000,0.000000,-91951450.730000,-91951450.730000,0.000000,3402811,3402811,0,deposits
20250501,25980802.030000,,,14679473278.624500,14679473278.624500,0.000000,8871.230000,8871.230000,0.000000,173933288.830000,173933288.830000,0.000000,3404026,3404026,0,deposits
20250502,29584820.780000,,,14832351349.164500,14832351349.164500,0.000000,6099.590000,6099.590000,0.000000,149317759.180000,149317759.180000,0.000000,3404208,3404208,0,deposits
20250503,6884328.540000,,,14748133249.344500,14748133249.344500,0.000000,,,,-87254784.020000,-87254784.020000,0.000000,3404240,3404240,0,deposits
20250504,7043903.490000,,,14636937554.084500,14636937554.084500,0.000000,,,,-111890684.530000,-111890684.530000,0.000000,3404394,3404394,0,deposits
20250505,28799639.010000,,,14577292094.504500,14577292094.504500,0.000000,,,,-61380039.920000,-61380039.920000,0.000000,3405000,3405000,0,deposits
20250506,28532662.770000,,,14613316801.074500,14613316801.074500,0.000000,15922.140000,15922.140000,0.000000,26144955.580000,26144955.580000,0.000000,3405300,3405300,0,deposits
20250507,27294332.990000,,,14614800218.494500,14614800218.494500,0.000000,11445.630000,11445.630000,0.000000,-2533022.570000,-2533022.570000,0.000000,3405626,3405626,0,deposits
20250508,33322945.030000,,,15356056885.774500,15356056885.774500,0.000000,7766.130000,7766.130000,0.000000,729215645.220000,729215645.220000,0.000000,3406193,3406193,0,deposits
20250509,31674512.020000,,,15483771373.184500,15483771373.184500,0.000000,6347.580000,6347.580000,0.000000,118683456.390000,118683456.390000,0.000000,3406538,3406538,0,deposits
20250510,9143351.390000,,,15858533216.834500,15858533216.834500,0.000000,,,,369068214.390000,369068214.390000,0.000000,3406763,3406763,0,deposits
20250511,9807245.250000,,,15657478973.584500,15657478973.584500,0.000000,,,,-207067944.830000,-207067944.830000,0.000000,3406982,3406982,0,deposits
20250512,44447399.580000,,,16009348870.774500,16009348870.774500,0.000000,8208.190000,8208.190000,0.000000,332940352.600000,332940352.600000,0.000000,3407864,3407864,0,deposits
20250513,39940607.910000,,,16330292590.774500,16330292590.774500,0.000000,6217.460000,6217.460000,0.000000,311279983.190000,311279983.190000,0.000000,3408048,3408048,0,deposits
20250514,37662011.020000,,,16254552933.894500,16254552933.894500,0.000000,14356.880000,14356.880000,0.000000,-89674827.280000,-89674827.280000,0.000000,3408473,3408473,0,deposits
20250515,31506413.340000,,,15991386376.684500,15991386376.684500,0.000000,10201.380000,10201.380000,0.000000,-270757739.790000,-270757739.790000,0.000000,3409218,3409218,0,deposits
20250516,29203355.440000,,,16027950839.564500,16027950839.564500,0.000000,7009.990000,7009.990000,0.000000,32524015.280000,32524015.280000,0.000000,3409335,3409335,0,deposits
20250517,7326788.060000,,,15942708633.744500,15942708633.744500,0.000000,,,,-88238799.590000,-88238799.590000,0.000000,3409404,3409404,0,deposits
20250518,8048528.550000,,,16169188493.034500,16169188493.034500,0.000000,,,,221363118.590000,221363118.590000,0.000000,3409679,3409679,0,deposits
20250519,31048401.050000,,,16051133115.234500,16051133115.234500,0.000000,6477.870000,6477.870000,0.000000,-125659898.580000,-125659898.580000,0.000000,3410208,3410208,0,deposits
20250520,30403248.000000,,,16090063852.914500,16090063852.914500,0.000000,6057.860000,6057.860000,0.000000,27278343.150000,27278343.150000,0.000000,3410487,3410487,0,deposits
20250521,31253901.620000,,,16127120676.144500,16127120676.144500,0.000000,6181.910000,6181.910000,0.000000,27189352.470000,27189352.470000,0.000000,3410644,3410644,0,deposits
20250522,29918149.050000,,,16353957955.004500,16353957955.004500,0.000000,5927.190000,5927.190000,0.000000,215975114.780000,215975114.780000,0.000000,3410833,3410833,0,deposits
20250523,37015794.930000,,,15926973658.874500,15926973658.874500,0.000000,6195.590000,6195.590000,0.000000,-435784389.710000,-435784389.710000,0.000000,3411106,3411106,0,deposits
20250524,7172695.870000,,,15973095805.884500,15973095805.884500,0.000000,,,,42657516.860000,42657516.860000,0.000000,3411315,3411315,0,deposits
20250525,7579887.840000,,,16033628629.344500,16033628629.344500,0.000000,,,,57068888.530000,57068888.530000,0.000000,3411538,3411538,0,deposits
20250526,24309437.600000,,,16026139029.504500,16026139029.504500,0.000000,,,,-9944269.330000,-9944269.330000,0.000000,3411757,3411757,0,deposits
20250527,32847627.630000,,,16235412123.774500,16235412123.774500,0.000000,23353.180000,23353.180000,0.000000,197255484.510000,197255484.510000,0.000000,3412523,3412523,0,deposits
20250528,33177756.060000,,,16096185949.764500,16096185949.764500,0.000000,5711.780000,5711.780000,0.000000,-144451280.600000,-144451280.600000,0.000000,3412906,3412906,0,deposits
20250529,32755345.000000,,,15956529272.324500,15956529272.324500,0.000000,5004.450000,5004.450000,0.000000,-147504370.610000,-147504370.610000,0.000000,3413257,3413257,0,deposits
20250530,35981443.650000,,,15638997469.634500,15638997469.634500,0.000000,4349.280000,4349.280000,0.000000,-321427546.400000,-321427546.400000,0.000000,3413493,3413493,0,deposits
20250531,8206297.500000,,,15687815170.704500,15687815170.704500,0.000000,,,,44866523.190000,44866523.190000,0.000000,3413609,3413609,0,deposits
20250601,8983012.070000,,,15743966761.494500,15743966761.494500,0.000000,,,,49392571.030000,49392571.030000,0.000000,3414571,3414571,0,deposits
20250602,39439047.400000,,,15854057921.014500,15854057921.014500,0.000000,10303.680000,10303.680000,0.000000,96425338.230000,96425338.230000,0.000000,3415574,3415574,0,deposits
20250603,34022806.320000,,,15935065953.394500,15935065953.394500,0.000000,7631.840000,7631.840000,0.000000,77585144.010000,77585144.010000,0.000000,3415518,3415518,0,deposits
20250604,30104021.050000,,,15870740912.874500,15870740912.874500,0.000000,7554.870000,7554.870000,0.000000,-76545724.300000,-76545724.300000,0.000000,3415852,3415852,0,deposits
20250605,34462305.630000,,,15451023351.434500,15451023351.434500,0.000000,7699.530000,7699.530000,0.000000,-431807618.320000,-431807618.320000,0.000000,3416449,3416449,0,deposits
20250606,34051233.760000,,,15741492325.934500,15741492325.934500,0.000000,5757.950000,5757.950000,0.000000,279992290.780000,279992290.780000,0.000000,3417120,3417120,0,deposits
20250607,7857727.230000,,,15841487035.804500,15841487035.804500,0.000000,,,,96484715.930000,96484715.930000,0.000000,3417258,3417258,0,deposits
20250608,7197768.650000,,,15913995583.134500,15913995583.134500,0.000000,,,,68339073.970000,68339073.970000,0.000000,3417510,3417510,0,deposits
20250609,32309463.530000,,,16279877739.434500,16279877739.434500,0.000000,12613.160000,12613.160000,0.000000,352583320.840000,352583320.840000,0.000000,3418886,3418886,0,deposits
20250610,34838997.200000,,,16405047089.854500,16405047089.854500,0.000000,15418.460000,15418.460000,0.000000,122428755.240000,122428755.240000,0.000000,3419053,3419053,0,deposits
20250611,31824618.310000,,,16267985699.284500,16267985699.284500,0.000000,8308.250000,8308.250000,0.000000,-146864530.050000,-146864530.050000,0.000000,3419355,3419355,0,deposits
20250612,31091010.570000,,,15966966399.084500,15966966399.084500,0.000000,15298.850000,15298.850000,0.000000,-308145455.750000,-308145455.750000,0.000000,3420197,3420197,0,deposits
20250613,39021325.450000,,,15813983253.254500,15813983253.254500,0.000000,9011.970000,9011.970000,0.000000,-167115278.460000,-167115278.460000,0.000000,3420899,3420899,0,deposits
20250614,6848842.440000,,,15746812432.914500,15746812432.914500,0.000000,,,,-70282499.300000,-70282499.300000,0.000000,3421060,3421060,0,deposits
20250615,8279411.360000,,,15808336290.224500,15808336290.224500,0.000000,,,,52224234.530000,52224234.530000,0.000000,3421434,3421434,0,deposits
20250616,33568028.910000,,,16001271999.124500,16001271999.124500,0.000000,9435.080000,9435.080000,0.000000,183993044.850000,183993044.850000,0.000000,3422551,3422551,0,deposits
20250617,28400476.270000,,,15723413602.974500,15723413602.974500,0.000000,10224.430000,10224.430000,0.000000,-274960352.880000,-274960352.880000,0.000000,3422432,3422432,0,deposits
20250618,24736988.900000,,,15764738523.724500,15764738523.724500,0.000000,6518.440000,6518.440000,0.000000,52238206.570000,52238206.570000,0.000000,3422646,3422646,0,deposits
20250619,20339603.030000,,,15741239472.284500,15741239472.284500,0.000000,5100.360000,5100.360000,0.000000,-24371195.480000,-24371195.480000,0.000000,3423030,3423030,0,deposits
20250620,26235611.640000,,,15558680400.524500,15558680400.524500,0.000000,4693.120000,4693.120000,0.000000,-187645015.380000,-187645015.380000,0.000000,3423349,3423349,0,deposits
20250621,6499655.150000,,,15405565845.534500,15405565845.534500,0.000000,,,,-155159233.710000,-155159233.710000,0.000000,3423378,3423378,0,deposits
20250622,18364279.560000,,,15288299588.584500,15288299588.584500,0.000000,,,,-123789943.840000,-123789943.840000,0.000000,3423876,3423876,0,deposits
20250623,39346155.040000,,,15720508889.714500,15720508889.714500,0.000000,16982.420000,16982.420000,0.000000,446553949.480000,446553949.480000,0.000000,3424553,3424553,0,deposits
20250624,35578107.560000,,,15910954605.994500,15910954605.994500,0.000000,11496.810000,11496.810000,0.000000,187459365.450000,187459365.450000,0.000000,3424726,3424726,0,deposits
20250625,32660034.150000,,,15896057473.704500,15896057473.704500,0.000000,9194.610000,9194.610000,0.000000,-22212819.330000,-22212819.330000,0.000000,3425107,3425107,0,deposits
20250626,37735330.110000,,,15869719335.814500,15869719335.814500,0.000000,9414.270000,9414.270000,0.000000,-36081576.410000,-36081576.410000,0.000000,3425699,3425699,0,deposits
20250627,35478436.050000,,,15932868764.904500,15932868764.904500,0.000000,8449.320000,8449.320000,0.000000,53179637.890000,53179637.890000,0.000000,3426695,3426695,0,deposits
20250628,7898876.870000,,,16013944587.774500,16013944587.774500,0.000000,,,,77301604.440000,77301604.440000,0.000000,3426816,3426816,0,deposits
20250629,8362468.550000,,,16116105590.874500,16116105590.874500,0.000000,,,,99330868.990000,99330868.990000,0.000000,3427072,3427072,0,deposits
20250630,40130613.650000,,,16139349911.434500,16139349911.434500,0.000000,12549.440000,12549.440000,0.000000,7464963.310000,7464963.310000,0.000000,3428292,3428292,0,deposits
20250701,43121514.940000,,,15877359948.484500,15877359948.484500,0.000000,27096.880000,27096.880000,0.000000,-282612060.400000,-282612060.400000,0.000000,3429805,3429805,0,deposits
20250702,34928078.670000,,,16245779249.854500,16245779249.854500,0.000000,10752.480000,10752.480000,0.000000,359849752.880000,359849752.880000,0.000000,3429866,3429866,0,deposits
20250703,34064340.870000,,,16373593230.474500,16373593230.474500,0.000000,27654.890000,27654.890000,0.000000,116831355.750000,116831355.750000,0.000000,3431046,3431046,0,deposits
20250704,28903948.080000,,,16224784649.914500,16224784649.914500,0.000000,12525.550000,12525.550000,0.000000,-156294091.410000,-156294091.410000,0.000000,3431220,3431220,0,deposits
20250705,7505848.080000,,,16239864593.274500,16239864593.274500,0.000000,,,,11010536.580000,11010536.580000,0.000000,3431382,3431382,0,deposits
20250706,7882682.180000,,,16356515291.974500,16356515291.974500,0.000000,,,,112254249.770000,112254249.770000,0.000000,3431612,3431612,0,deposits
20250707,35808669.760000,,,16243408168.094500,16243408168.094500,0.000000,10355.920000,10355.920000,0.000000,-126399828.390000,-126399828.390000,0.000000,3432638,3432638,0,deposits
20250708,34353350.210000,,,16443736208.704500,16443736208.704500,0.000000,7880.890000,7880.890000,0.000000,189754729.080000,189754729.080000,0.000000,3433084,3433084,0,deposits
20250709,35655584.470000,,,16763223953.294500,16763223953.294500,0.000000,6718.320000,6718.320000,0.000000,306382415.280000,306382415.280000,0.000000,3433414,3433414,0,deposits
20250710,35700123.050000,,,17205176938.994500,17205176938.994500,0.000000,14334.160000,14334.160000,0.000000,423731808.600000,423731808.600000,0.000000,3434012,3434012,0,deposits
20250711,46054271.880000,,,17417208848.934500,17417208848.934500,0.000000,6895.000000,6895.000000,0.000000,184916455.890000,184916455.890000,0.000000,3434512,3434512,0,deposits
20250712,9606300.900000,,,17415578461.494500,17415578461.494500,0.000000,,,,-7301658.300000,-7301658.300000,0.000000,3434682,3434682,0,deposits
20250713,12192044.650000,,,17627726085.284500,17627726085.284500,0.000000,,,,203572540.950000,203572540.950000,0.000000,3435111,3435111,0,deposits
20250714,47283148.740000,,,17801628857.644500,17801628857.644500,0.000000,6855.470000,6855.470000,0.000000,153365125.460000,153365125.460000,0.000000,3436010,3436010,0,deposits
20250715,42218903.890000,,,17789115184.084500,17789115184.084500,0.000000,6457.840000,6457.840000,0.000000,-24865687.250000,-24865687.250000,0.000000,3436965,3436965,0,deposits
20250716,40400899.300000,,,18080520539.074500,18080520539.074500,0.000000,5338.110000,5338.110000,0.000000,276223851.720000,276223851.720000,0.000000,3437737,3437737,0,deposits
20250717,42588031.620000,,,18624756924.464500,18624756924.464500,0.000000,11396.970000,11396.970000,0.000000,513333793.600000,513333793.600000,0.000000,3438417,3438417,0,deposits
20250718,45005515.100000,,,18575657828.754500,18575657828.754500,0.000000,6657.420000,6657.420000,0.000000,-79272968.870000,-79272968.870000,0.000000,3439210,3439210,0,deposits
20250719,10533294.930000,,,18628484861.844500,18628484861.844500,0.000000,,,,46838011.490000,46838011.490000,0.000000,3439549,3439549,0,deposits
20250720,14557886.440000,,,18764258967.954500,18764258967.954500,0.000000,,,,126399104.960000,126399104.960000,0.000000,3440070,3440070,0,deposits
20250721,52850144.180000,,,18895352651.484500,18895352651.484500,0.000000,7856.050000,7856.050000,0.000000,117049400.260000,117049400.260000,0.000000,3440853,3440853,0,deposits
20250722,42627816.500000,,,18974599173.064500,18974599173.064500,0.000000,5854.250000,5854.250000,0.000000,67850798.790000,67850798.790000,0.000000,3441281,3441281,0,deposits
20250723,42848375.060000,,,18524441051.794500,18524441051.794500,0.000000,4568.820000,4568.820000,0.000000,-467956155.900000,-467956155.900000,0.000000,3441800,3441800,0,deposits
20250724,40884891.190000,,,18427414026.864500,18427414026.864500,0.000000,5080.620000,5080.620000,0.000000,-106455179.880000,-106455179.880000,0.000000,3442433,3442433,0,deposits
20250725,38031975.290000,,,18486026610.894500,18486026610.894500,0.000000,4873.260000,4873.260000,0.000000,51395503.480000,51395503.480000,0.000000,3443114,3443114,0,deposits
20250726,10131321.800000,,,18540365198.014500,18540365198.014500,0.000000,,,,49180434.140000,49180434.140000,0.000000,3443371,3443371,0,deposits
20250727,11159865.180000,,,18720190317.224500,18720190317.224500,0.000000,,,,174416144.070000,174416144.070000,0.000000,3443739,3443739,0,deposits
20250728,43002821.660000,,,18475442653.634500,18475442653.634500,0.000000,30618.780000,30618.780000,0.000000,-255246373.090000,-255246373.090000,0.000000,3444720,3444720,0,deposits
20250729,43789616.070000,,,18389030306.274500,18389030306.274500,0.000000,5109.490000,5109.490000,0.000000,-96505676.030000,-96505676.030000,0.000000,3445309,3445309,0,deposits
20250730,40888407.550000,,,18370875892.924500,18370875892.924500,0.000000,5151.180000,5151.180000,0.000000,-24927848.420000,-24927848.420000,0.000000,3445978,3445978,0,deposits
20250731,47145320.640000,,,18039212073.114500,18039212073.114500,0.000000,7474.230000,7474.230000,0.000000,-347081742.000000,-347081742.000000,0.000000,3447485,3447485,0,deposits
20250801,58003613.480000,,,17678389124.844500,17678389124.844500,0.000000,7604.170000,7604.170000,0.000000,-378620222.470000,-378620222.470000,0.000000,3448904,3448904,0,deposits
20250802,13535820.620000,,,17451793767.714500,17451793767.714500,0.000000,,,,-233215908.860000,-233215908.860000,0.000000,3449159,3449159,0,deposits
