idx,source_file,uc_table,uc_column,status,error
65,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,LoginName,OK,
66,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,TradingAccount_RealCID,OK,
67,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,TradingAccount_UserName,OK,
68,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,Email,OK,
69,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,CompanyAddress,OK,
70,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,City,OK,
71,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,CountryID,OK,
72,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,WebSiteURL,OK,
73,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationFirstDate,OK,
74,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationLastDate,OK,
75,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationLifeTime,OK,
76,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationYesterday,OK,
77,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationLastMonth,OK,
78,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationLastQuarter,OK,
79,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,RegistrationLastYear,OK,
80,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDFirstDate,OK,
81,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,FTDLastDate,OK,
