correction_id,source_wiki_path,source_column,downstream_object_full_name,downstream_wiki_path,downstream_column,edge_kind,event_count,topological_distance,defer_to_later_layer
Dim_Instrument_Correlation.UpdateDate,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,UpdateDate,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__dim__instrument__correlation__test__full,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,InsertDate,wiki_inheritance,0,0,FALSE
Dim_Instrument_Correlation.UpdateDate,knowledge/synapse/Wiki/DWH_dbo/Views/Dim_Instrument_Correlation.md,UpdateDate,main.dwh.gold_sql_dp_prod_we_dwh_dbo_v__dim__instrument__correlation__test__full,knowledge/synapse/Wiki/DWH_dbo/Views/V_Dim_Instrument_Correlation_Test_Full.md,UpdateDate,wiki_inheritance,0,0,FALSE
Dim_PaymentStatus.PaymentStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,PaymentStatusID,,.cursor/rules/dwh-semantic-doc/02-live-data-sampling.mdc,PaymentStatusID,skill_embedded,0,0,FALSE
Dim_PaymentStatus.PaymentStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,PaymentStatusID,,.cursor/rules/dwh-semantic-doc/04-lookup-resolution.mdc,PaymentStatusID,skill_embedded,0,0,FALSE
Dim_PaymentStatus.PaymentStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PaymentStatus.md,PaymentStatusID,,.cursor/rules/dwh-semantic-doc/11-generate-documentation.mdc,PaymentStatusID,skill_embedded,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_aml__german__video__ident,knowledge/synapse/Wiki/BI_DB_dbo/Tables/AML_German_Video_Ident.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,PlayerStatusReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,PlayerStatusSubReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review__post_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview_PostReview.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review__post_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview_PostReview.md,PlayerStatusReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review__post_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview_PostReview.md,PlayerStatusSubReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_asic__dashboard,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_ASIC_Dashboard.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_kyc__process,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_KYC_Process.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_kyc__process,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_KYC_Process.md,PlayerStatusReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_kyc__process,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_KYC_Process.md,PlayerStatusSubReasonName,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_kyc_sof,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_KYC_SOF.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml__periodic__review_ar,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Periodic_Review_AR.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml__periodic__review_hr,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Periodic_Review_HR.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__compliance_vp__monthly_mi,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_VP_Monthly_MI.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__daily__open__closed__position,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_Open_Closed_Position.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanChatAndPost,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanChatAndPost,main.dwh.gold_sql_dp_prod_we_dealing_dbo_dealing__staking__position_us,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Staking_Position_US.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.bi_output.bi_output_vg_customer_first_dates,knowledge/UC_generated/bi_output/Views/bi_output_vg_customer_first_dates.md,CanDeposit,column_lineage,24,1,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.bi_output.bi_output_vg_customer_snapshot,knowledge/UC_generated/bi_output/Views/bi_output_vg_customer_snapshot.md,CanDeposit,column_lineage,23,2,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.bi_output.bi_output_vg_mimo,knowledge/UC_generated/bi_output/Views/bi_output_vg_mimo.md,CanDeposit,column_lineage,14,2,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.bi_output.bi_output_vg_aum,knowledge/UC_generated/bi_output/Views/bi_output_vg_aum.md,CanDeposit,column_lineage,12,5,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.bi_output.bi_output_vg_customer_snapshot_test,knowledge/UC_generated/bi_output/Views/bi_output_vg_customer_snapshot_test.md,CanDeposit,column_lineage,12,2,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.bi_output.bi_output_vg_revenue,knowledge/UC_generated/bi_output/Views/bi_output_vg_revenue.md,CanDeposit,column_lineage,11,5,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.bi_output.bi_output_vg_club_offers,knowledge/UC_generated/bi_output/Views/bi_output_vg_club_offers.md,CanDeposit,column_lineage,9,1,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.bi_output.bi_output_vg_volume_amount,knowledge/UC_generated/bi_output/Views/bi_output_vg_volume_amount.md,CanDeposit,column_lineage,9,5,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.bi_output.bi_output_vg_club,knowledge/UC_generated/bi_output/Views/bi_output_vg_club.md,CanDeposit,column_lineage,7,2,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.bi_output.bi_output_vg_copy_mimo,knowledge/UC_generated/bi_output/Views/bi_output_vg_copy_mimo.md,CanDeposit,column_lineage,7,2,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.etoro_kpi.vg_customer_daily_snapshot,knowledge/UC_generated/etoro_kpi/Views/vg_customer_daily_snapshot.md,CanDeposit,column_lineage,5,1,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.bi_output.bi_output_vg_parentcid,knowledge/UC_generated/bi_output/Views/bi_output_vg_parentcid.md,CanDeposit,column_lineage,4,2,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.etoro_kpi.vg_customer_monthly_snapshot,knowledge/UC_generated/etoro_kpi/Views/vg_customer_monthly_snapshot.md,CanDeposit,column_lineage,4,1,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.bi_output.bi_output_vg_ddr_customers_snapshot,knowledge/UC_generated/bi_output/Views/bi_output_vg_ddr_customers_snapshot.md,CanDeposit,column_lineage,1,2,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_aml__german__video__ident,knowledge/synapse/Wiki/BI_DB_dbo/Tables/AML_German_Video_Ident.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,PlayerStatusReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,PlayerStatusSubReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review__post_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview_PostReview.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review__post_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview_PostReview.md,PlayerStatusReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review__post_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview_PostReview.md,PlayerStatusSubReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_asic__dashboard,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_ASIC_Dashboard.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_kyc__process,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_KYC_Process.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_kyc__process,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_KYC_Process.md,PlayerStatusReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_kyc__process,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_KYC_Process.md,PlayerStatusSubReasonName,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_kyc_sof,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_KYC_SOF.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml__periodic__review_ar,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Periodic_Review_AR.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml__periodic__review_hr,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Periodic_Review_HR.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__compliance_vp__monthly_mi,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_VP_Monthly_MI.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__daily__open__closed__position,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_Open_Closed_Position.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanDeposit,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanDeposit,main.dwh.gold_sql_dp_prod_we_dealing_dbo_dealing__staking__position_us,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Staking_Position_US.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_aml__german__video__ident,knowledge/synapse/Wiki/BI_DB_dbo/Tables/AML_German_Video_Ident.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,PlayerStatusReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,PlayerStatusSubReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review__post_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview_PostReview.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review__post_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview_PostReview.md,PlayerStatusReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review__post_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview_PostReview.md,PlayerStatusSubReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_asic__dashboard,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_ASIC_Dashboard.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_kyc__process,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_KYC_Process.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_kyc__process,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_KYC_Process.md,PlayerStatusReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_kyc__process,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_KYC_Process.md,PlayerStatusSubReasonName,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_kyc_sof,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_KYC_SOF.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml__periodic__review_ar,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Periodic_Review_AR.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml__periodic__review_hr,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Periodic_Review_HR.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__compliance_vp__monthly_mi,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Compliance_VP_Monthly_MI.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db__daily__open__closed__position,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_Daily_Open_Closed_Position.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.CanLogin,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,CanLogin,main.dwh.gold_sql_dp_prod_we_dealing_dbo_dealing__staking__position_us,knowledge/synapse/Wiki/Dealing_dbo/Tables/Dealing_Staking_Position_US.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.DWHPlayerStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,DWHPlayerStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_aml__german__video__ident,knowledge/synapse/Wiki/BI_DB_dbo/Tables/AML_German_Video_Ident.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.DWHPlayerStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,DWHPlayerStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.DWHPlayerStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,DWHPlayerStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,PlayerStatusReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.DWHPlayerStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,DWHPlayerStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview.md,PlayerStatusSubReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.DWHPlayerStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,DWHPlayerStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review__post_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview_PostReview.md,PlayerStatus,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.DWHPlayerStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,DWHPlayerStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review__post_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview_PostReview.md,PlayerStatusReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.DWHPlayerStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,DWHPlayerStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_periodic_review__post_review,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AMLPeriodicReview_PostReview.md,PlayerStatusSubReason,wiki_inheritance,0,0,FALSE
Dim_PlayerStatus.DWHPlayerStatusID,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_PlayerStatus.md,DWHPlayerStatusID,main.dwh.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_asic__dashboard,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_ASIC_Dashboard.md,PlayerStatus,wiki_inheritance,0,0,FALSE
