ProcedureName,TableName,FrequencySP,ProcessName,Priority,object_type,max_update,modify_date,freshness_method,days_stale,verdict,decision
Dealing_dbo.SP_ManipulationReport_RealStocks,Dealing_dbo.Dealing_ManipulationReport_RealStocks_CID,Daily,SB_Daily,0,USER_TABLE,5/30/2026 6:28,3/27/2024 8:40,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_ManipulationReport_RealStocks,Dealing_dbo.Dealing_ManipulationReport_RealStocks,Daily,SB_Daily,0,USER_TABLE,12/31/2025 6:07,3/27/2024 8:40,UpdateDate,151.2,A3_DAILY_90D,blacklist
Dealing_dbo.SP_Manual_Exec_Trade,Dealing_dbo.Dealing_Manual_Exec_Trade,Daily,SB_Daily,0,USER_TABLE,5/30/2026 6:40,11/22/2023 14:19,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_Manual_Exec_Trade,Dealing_dbo.Dealing_Manual_Exec_Trade_Summary,Daily,SB_Daily,0,USER_TABLE,5/30/2026 6:40,11/22/2023 14:20,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_ManualPositionClose,Dealing_dbo.Dealing_ManualPositionClose,Daily,SB_Daily,0,USER_TABLE,5/30/2026 6:33,12/18/2023 12:23,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_Marex_Recon,Dealing_dbo.Dealing_Marex_Recon_EODHoldings,Daily,SB_Daily,0,USER_TABLE,5/30/2026 7:04,4/18/2024 10:35,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_Marex_Recon,Dealing_dbo.Dealing_Marex_Recon_EODHoldings_Futures,Daily,SB_Daily,0,USER_TABLE,5/30/2026 7:04,10/23/2025 18:17,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_Market_Manipulation_OutstandingsharesHigherthan005,Dealing_dbo.Dealing_Market_Manipulation_OutstandingsharesHigherthan005_Email,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:22,4/1/2024 6:15,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_Market_Manipulation_OutstandingsharesHigherthan005,Dealing_dbo.Dealing_Market_Manipulation_OutstandingsharesHigherthan005,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:22,4/1/2024 6:15,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_Market_Manipulation_Report,Dealing_dbo.Dealing_Market_Manipulation_Report,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:52,2/13/2024 9:42,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_MarketMakerAllTrade,Dealing_dbo.Dealing_MarketMakerAllTrade,Daily,SB_Daily,0,USER_TABLE,5/30/2026 11:27,1/1/2024 16:05,UpdateDate,1,KEEP,KEEP
Dealing_dbo.SP_MarketMakerAllTrade,Dealing_dbo.Dealing_MarketMakerAllTradeEtoroX,Daily,SB_Daily,0,,,,,,A3_TABLE_MISSING,blacklist
Dealing_dbo.SP_MarketMakerBoundaries,Dealing_dbo.Dealing_MarketMakerBoundaries_Real,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:29,1/13/2026 8:21,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_MarketMakerBoundaries,Dealing_dbo.Dealing_MarketMakerBoundaries_CFD ,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:29,1/13/2026 8:20,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_MAXLeverageByNOP,Dealing_dbo.Dealing_MAXLeverageByNOP,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:21,12/12/2023 11:48,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_MaxNOPLimitSettings,Dealing_dbo.Dealing_MaxNOPLimitSettings,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:19,11/23/2023 8:34,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_MaxPositionUnits,Dealing_dbo.Dealing_MaxPositionUnits,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:21,1/1/2024 12:14,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_MCS_Model_Report,Dealing_dbo.Dealing_MCS_Model_Report,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:18,4/3/2024 12:23,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_Monitoring_ADV,Dealing_dbo.Dealing_Monitoring_ADV,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:26,5/4/2026 8:49,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_Monitoring_ADV,Dealing_dbo.Dealing_Monitoring_ADV_MoreThanPercent,Daily,SB_Daily,0,USER_TABLE,5/30/2026 6:44,2/20/2024 13:55,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_NOP_Report,Dealing_dbo.Dealing_NOP_Report,Daily,SB_Daily,0,USER_TABLE,5/30/2026 15:03,3/17/2024 7:03,UpdateDate,0.9,KEEP,KEEP
Dealing_dbo.SP_PDT,Dealing_dbo.Dealing_PDT,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:32,8/15/2023 8:17,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_PreviouslyIdentifiedAbusers,Dealing_dbo.Dealing_PreviouslyIdentifiedAbusers,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:21,4/2/2024 9:28,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_PreviouslyIdentifiedAbusers,Dealing_dbo.Dealing_PreviouslyIdentifiedAbusers_Email,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:21,4/2/2024 9:28,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_PriceLocks,Dealing_dbo.Dealing_PriceLocks,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:34,4/2/2024 12:15,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_Rev_Assurance,Dealing_dbo.Dealing_Commission_Assurance_By_Position,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:29,5/24/2026 14:58,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_Rev_Assurance,Dealing_dbo.Dealing_Rollover_Assurance,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:32,5/17/2026 14:55,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_Rev_Assurance,Dealing_dbo.Dealing_Commission_Assurance,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:21,11/26/2023 12:37,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_Run_NOP_Report,Dealing_dbo.Dealing_NOP_Report,Daily,SB_Daily,0,USER_TABLE,5/30/2026 15:03,3/17/2024 7:03,UpdateDate,0.9,KEEP,KEEP
Dealing_dbo.SP_Run_Recon,Dealing_dbo.Dealing_GSReconTrades,Daily,SB_Daily,0,USER_TABLE,5/30/2026 12:02,10/29/2024 7:02,UpdateDate,1,KEEP,KEEP
Dealing_dbo.SP_Run_Recon,Dealing_dbo.Dealing_ApexRecon_Holdings,Daily,SB_Daily,0,USER_TABLE,5/30/2026 12:03,2/14/2024 12:26,UpdateDate,1,KEEP,KEEP
Dealing_dbo.SP_Run_Recon,Dealing_dbo.Dealing_ApexRecon_TradeActivity,Daily,SB_Daily,0,USER_TABLE,5/30/2026 12:03,2/14/2024 12:31,UpdateDate,1,KEEP,KEEP
Dealing_dbo.SP_Run_Recon,Dealing_dbo.Dealing_GSReconEODHolding,Daily,SB_Daily,0,USER_TABLE,5/30/2026 12:02,10/29/2024 7:01,UpdateDate,1,KEEP,KEEP
Dealing_dbo.SP_SAXO_Recon,Dealing_dbo.Dealing_SAXORecon_EODHoldings,Daily,SB_Daily,0,USER_TABLE,5/30/2026 12:03,2/23/2025 10:44,UpdateDate,1,KEEP,KEEP
Dealing_dbo.SP_SAXO_Recon,Dealing_dbo.Dealing_SAXORecon_Trades,Daily,SB_Daily,0,USER_TABLE,5/30/2026 12:04,2/23/2025 10:43,UpdateDate,1,KEEP,KEEP
Dealing_dbo.SP_SAXO_Recon_FXnCommed,Dealing_dbo.Dealing_SaxoRecon_FXnCommed_EODHoldings,Daily,SB_Daily,0,USER_TABLE,5/30/2026 6:37,4/14/2024 8:03,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_SpreadsMST,Dealing_dbo.Dealing_SpreadsMST,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:29,8/3/2023 8:43,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_Staking,Dealing_dbo.Dealing_Staking_Summary,Daily,SB_Daily,0,USER_TABLE,5/4/2026 10:32,12/16/2024 11:53,UpdateDate,27.1,KEEP,KEEP
Dealing_dbo.SP_Staking,Dealing_dbo.Dealing_Staking_Position,Daily,SB_Daily,0,USER_TABLE,5/4/2026 10:32,8/12/2024 10:57,UpdateDate,27.1,KEEP,KEEP
Dealing_dbo.SP_Staking,Dealing_dbo.Dealing_Staking_Results,Daily,SB_Daily,0,USER_TABLE,5/6/2026 6:30,11/2/2023 13:04,UpdateDate,25.2,KEEP,KEEP
Dealing_dbo.SP_Staking_DailyPool,Dealing_dbo.Dealing_Staking_DailyPool,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:31,11/28/2023 7:27,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_Staking_DailyPool_US,Dealing_dbo.Dealing_Staking_DailyPool_US,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:31,8/10/2025 8:09,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_Staking_Emails,Dealing_dbo.Dealing_Staking_Compensation,Daily,SB_Daily,0,USER_TABLE,5/6/2026 6:30,10/2/2023 10:56,UpdateDate,25.2,KEEP,KEEP
Dealing_dbo.SP_Staking_Emails,Dealing_dbo.Dealing_Staking_Emails,Daily,SB_Daily,0,USER_TABLE,3/5/2025 6:26,2/5/2025 9:30,UpdateDate,452.2,A3_DAILY_365D,blacklist
Dealing_dbo.SP_Staking_Emails_US,Dealing_dbo.Dealing_Staking_Compensation_US,Daily,SB_Daily,0,USER_TABLE,5/6/2026 6:30,8/5/2025 9:37,UpdateDate,25.2,KEEP,KEEP
Dealing_dbo.SP_Staking_Emails_US,Dealing_dbo.Dealing_Staking_Emails_US,Daily,SB_Daily,0,USER_TABLE,5/6/2026 6:30,11/10/2025 11:17,UpdateDate,25.2,KEEP,KEEP
Dealing_dbo.SP_Staking_US,Dealing_dbo.Dealing_Staking_Results_US,Daily,SB_Daily,0,USER_TABLE,5/6/2026 6:30,3/8/2026 15:51,UpdateDate,25.2,KEEP,KEEP
Dealing_dbo.SP_Staking_US,Dealing_dbo.Dealing_Staking_Summary_US,Daily,SB_Daily,0,USER_TABLE,5/4/2026 11:04,8/3/2025 10:57,UpdateDate,27,KEEP,KEEP
Dealing_dbo.SP_Staking_US,Dealing_dbo.Dealing_Staking_Position_US,Daily,SB_Daily,0,USER_TABLE,5/4/2026 11:04,5/10/2026 15:01,UpdateDate,27,KEEP,KEEP
Dealing_dbo.SP_Staking_US,Dealing_dbo.Dealing_Staking_Club_US,Daily,SB_Daily,0,USER_TABLE,5/4/2026 11:04,8/3/2025 10:57,UpdateDate,27,KEEP,KEEP
Dealing_dbo.SP_Staking_WelcomeEmail,Dealing_dbo.Dealing_Staking_WelcomeEmail_Temp,Daily,SB_Daily,0,USER_TABLE,,6/5/2024 9:58,modify_date,725.1,A3_DAILY_365D,blacklist
Dealing_dbo.SP_StocksOverrideRateLog,Dealing_dbo.StocksOverrideRateLog,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:31,8/10/2023 9:36,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_SuspiciousActivityTrading_24H,Dealing_dbo.Dealing_SuspiciousActivityTrading_24H,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:22,3/26/2024 11:37,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_SuspiciousActivityTrading_24H,Dealing_dbo.Dealing_SuspiciousActivityTrading_24H_Email,Daily,SB_Daily,0,USER_TABLE,,3/26/2024 11:37,modify_date,796,A3_DAILY_365D,blacklist
Dealing_dbo.SP_US_Stocks_SmartPortfolio,Dealing_dbo.Dealing_US_Stocks_SmartPortfolio,Daily,SB_Daily,0,USER_TABLE,5/31/2026 6:22,2/20/2024 11:46,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_Vision_Recon,Dealing_dbo.Dealing_VisionRecon_EODHoldings,Daily,SB_Daily,0,USER_TABLE,1/17/3922 0:00,11/14/2023 8:02,UpdateDate,-692364.5,KEEP,KEEP
Dealing_dbo.SP_Vision_Recon,Dealing_dbo.Dealing_VisionRecon_Trades,Daily,SB_Daily,0,USER_TABLE,5/30/2026 6:46,11/14/2023 8:02,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_W_CEPWeeklyAudit,Dealing_dbo.Dealing_CEPWeeklyAudit_CP,Weekly Sunday,SB_Daily,0,USER_TABLE,5/31/2026 6:47,11/26/2023 15:15,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_W_CEPWeeklyAudit,Dealing_dbo.Dealing_CEPWeeklyAudit_CPToRule,Weekly Sunday,SB_Daily,0,USER_TABLE,5/31/2026 6:48,11/26/2023 15:15,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_W_CEPWeeklyAudit,Dealing_dbo.Dealing_CEPWeeklyAudit_Rules,Weekly Sunday,SB_Daily,0,USER_TABLE,5/31/2026 6:47,11/26/2023 15:15,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_W_CEPWeeklyAudit,Dealing_dbo.Dealing_CEPWeeklyAudit_NameLists,Weekly Sunday,SB_Daily,0,USER_TABLE,5/31/2026 6:48,11/26/2023 15:15,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_W_CEPWeeklyAudit,Dealing_dbo.Dealing_CEPWeeklyAudit_Conditions,Weekly Sunday,SB_Daily,0,USER_TABLE,5/31/2026 6:47,11/26/2023 15:15,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_W_CEPWeeklyAudit,Dealing_dbo.Dealing_CEPWeeklyAudit_ConditionToCP,Weekly Sunday,SB_Daily,0,USER_TABLE,5/31/2026 6:47,11/26/2023 15:15,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_W_CEPWeeklyAudit,Dealing_dbo.Dealing_CEPWeeklyAudit_ListCIDMapping,Weekly Sunday,SB_Daily,0,USER_TABLE,5/31/2026 6:48,11/26/2023 15:15,UpdateDate,0.2,KEEP,KEEP
Dealing_dbo.SP_W_Sat_WeeklyClientData,Dealing_dbo.Dealing_ClientsDataChange_6Months,Weekly Saturday,SB_Daily,0,USER_TABLE,5/30/2026 6:56,4/3/2024 12:31,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_W_Sat_WeeklyClientData,Dealing_dbo.Dealing_ClientsDataChange_3Months,Weekly Saturday,SB_Daily,0,USER_TABLE,5/30/2026 6:56,4/3/2024 12:31,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_W_Sat_WeeklyClientData,Dealing_dbo.Dealing_ClientDataFinal,Weekly Saturday,SB_Daily,0,USER_TABLE,5/30/2026 6:56,4/3/2024 12:31,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_W_Sat_WeeklyClientData,Dealing_dbo.Dealing_ClientDataTop50,Weekly Saturday,SB_Daily,0,USER_TABLE,5/30/2026 6:55,4/3/2024 12:31,UpdateDate,1.2,KEEP,KEEP
Dealing_dbo.SP_W_Sat_WeeklyClientData,Dealing_dbo.Dealing_ClientDataRecurring,Weekly Saturday,SB_Daily,0,USER_TABLE,5/30/2026 6:56,4/3/2024 12:31,UpdateDate,1.2,KEEP,KEEP
Dealing_staging.SP_Copy_etoro_Customer_CustomerStatic,Dealing_staging.etoro_Customer_CustomerStatic,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:18,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Copy_Etoro_Trade_AdminPositionLog,Dealing_staging.etoro_Trade_AdminPositionLog,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:17,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Copy_Etoro_Trade_InstrumentMetaData,Dealing_staging.etoro_Trade_InstrumentMetaData,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:17,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Copy_eToroLogs_Real_Hedge_OrderLog,Dealing_staging.eToroLogs_Real_Hedge_OrderLog,Daily,SB_Daily,0,USER_TABLE,,8/6/2024 8:21,modify_date,663.1,A3_DAILY_365D,blacklist
Dealing_staging.SP_Copy_Fivetran_google_sheets_platform_rewards,Dealing_staging.Fivetran_google_sheets_platform_rewards,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:17,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Copy_MarketMaker_dbo_HedgeTrades,Dealing_staging.MarketMaker_dbo_HedgeTrades,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:17,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Copy_MarketMaker_ExchangesData_Trades,Dealing_staging.MarketMaker_ExchangesData_Trades,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:42,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Copy_MarketMaker_HBCHedgeTrades,Dealing_staging.MarketMaker_HBCHedgeTrades,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:22,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Copy_MarketMaker_Instruments,Dealing_staging.MarketMaker_Instruments,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:30,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_CEP_CompoundProperties,Dealing_staging.External_Etoro_CEP_CompoundProperties,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:37,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_CEP_CompoundPropertyToRule,Dealing_staging.External_Etoro_CEP_CompoundPropertyToRule,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:21,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_CEP_Conditions,Dealing_staging.External_Etoro_CEP_Conditions,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:21,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_CEP_ConditionToCompoundProperty,Dealing_staging.External_Etoro_CEP_ConditionToCompoundProperty,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:21,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_CEP_ListCIDMappings,Dealing_staging.External_Etoro_CEP_ListCIDMappings,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:21,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_CEP_NamedLists,Dealing_staging.External_Etoro_CEP_NamedLists,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:21,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_CEP_Rules,Dealing_staging.External_Etoro_CEP_Rules,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:21,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_CryptoLiquidity_CryptoTrade,Dealing_staging.External_Etoro_CryptoLiquidity_CryptoTrade,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:21,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_CryptoLiquidity_CryptoWallets,Dealing_staging.External_Etoro_CryptoLiquidity_CryptoWallets,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:21,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_Dictionary_ConditionOperators,Dealing_staging.External_Etoro_Dictionary_ConditionOperators,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:21,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_Dictionary_ConditionProperties,Dealing_staging.External_Etoro_Dictionary_ConditionProperties,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_Dictionary_InterestRateOverride,Dealing_staging.External_Etoro_Dictionary_InterestRateOverride,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_Hedge_InstrumentBoundaries,Dealing_staging.External_Etoro_Hedge_InstrumentBoundaries,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_Hedge_PortfolioConversionConfigurations,Dealing_staging.External_Etoro_Hedge_PortfolioConversionConfigurations,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_CompoundProperties,Dealing_staging.External_Etoro_History_CEP_LOG_CompoundProperties,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_CompoundPropertyToRule,Dealing_staging.External_Etoro_History_CEP_LOG_CompoundPropertyToRule,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_ConditionToCompoundProperty,Dealing_staging.External_Etoro_History_CEP_LOG_ConditionToCompoundProperty,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_NamedLists,Dealing_staging.External_Etoro_History_CEP_LOG_NamedLists,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_Rules,Dealing_staging.External_Etoro_History_CEP_LOG_Rules,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_CompoundProperties,Dealing_staging.External_Etoro_History_CompoundProperties,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_CompoundPropertyToRule,Dealing_staging.External_Etoro_History_CompoundPropertyToRule,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_Conditions,Dealing_staging.External_Etoro_History_Conditions,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_ConditionToCompoundProperty,Dealing_staging.External_Etoro_History_ConditionToCompoundProperty,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_InterestRateOverride,Dealing_staging.External_Etoro_History_InterestRateOverride,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_ListCIDMappings,Dealing_staging.External_Etoro_History_ListCIDMappings,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:26,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_NamedLists,Dealing_staging.External_Etoro_History_NamedLists,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:31,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_PortfolioConversionConfigurations,Dealing_staging.External_Etoro_History_PortfolioConversionConfigurations,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:31,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_History_Rules,Dealing_staging.External_Etoro_History_Rules,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:31,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_Etoro_Trade_LiquidityProviderContracts,Dealing_staging.External_Etoro_Trade_LiquidityProviderContracts,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:37,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_MarketMaker_dbo_Exchanges,Dealing_staging.External_MarketMaker_dbo_Exchanges,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:37,modify_date,0.2,KEEP,blacklist
Dealing_staging.SP_Create_External_MarketMaker_dbo_Instruments,Dealing_staging.External_MarketMaker_dbo_Instruments,Daily,SB_Daily,0,USER_TABLE,,5/31/2026 6:37,modify_date,0.2,KEEP,blacklist
Dealing_dbo.SP_IntraHourIndexReport,Dealing_dbo.Dealing_IndiciesIntraHour_Clients,Daily,SB_Daily,1,USER_TABLE,5/31/2026 5:36,5/1/2024 12:07,UpdateDate,0.3,KEEP,KEEP
Dealing_dbo.SP_IntraHourIndexReport,Dealing_dbo.Dealing_IndiciesIntraHour_Etoro,Daily,SB_Daily,1,USER_TABLE,5/31/2026 5:36,5/1/2024 12:07,UpdateDate,0.3,KEEP,KEEP
Dealing_dbo.SP_W_Sun_Staking_WelcomeEmail,Dealing_dbo.Dealing_Staking_WelcomeEmail_Temp,Weekly Sunday,SB_Daily,1,USER_TABLE,,6/5/2024 9:58,modify_date,725.1,A3_WEEKLY_STALE,blacklist
Dealing_dbo.SP_W_Wed_Staking_WelcomeEmail,Dealing_dbo.Dealing_Staking_WelcomeEmail_Temp,Weekly Wednesday,SB_Daily,1,USER_TABLE,,6/5/2024 9:58,modify_date,725.1,A3_WEEKLY_STALE,blacklist
BI_DB_dbo.SP_CMR_Automation_Phase2_FinraGap,BI_DB_dbo.BI_DB_CMR_Phase2_FinraGap,Daily,SB_Daily,15,USER_TABLE,5/31/2026 4:36,5/20/2023 17:41,UpdateDate,0.3,KEEP,KEEP
BI_DB_dbo.SP_CMR_Phase2_ClientBalance,BI_DB_dbo.BI_DB_CMR_Phase2_ClientBalance,Daily,SB_Daily,15,USER_TABLE,5/31/2026 4:38,3/21/2023 16:20,UpdateDate,0.3,KEEP,KEEP
BI_DB_dbo.SP_CMR_Phase2_CycleGap,BI_DB_dbo.BI_DB_CMR_Phase2_CycleGap,Daily,SB_Daily,15,USER_TABLE,5/29/2026 4:32,5/20/2023 17:50,UpdateDate,2.3,KEEP,KEEP
BI_DB_dbo.SP_CMR_Phase2_EU_Outliers,BI_DB_dbo.BI_DB_CMR_Phase2_EU_Outliers,Daily,SB_Daily,15,USER_TABLE,5/28/2026 4:32,5/20/2023 17:44,UpdateDate,3.3,KEEP,KEEP
BI_DB_dbo.SP_CMR_Phase2_Finra_NonCash_Comps,BI_DB_dbo.BI_DB_CMR_Phase2_Finra_NonCash_Comps,Daily,SB_Daily,15,USER_TABLE,5/22/2026 4:41,11/17/2024 8:38,UpdateDate,9.3,KEEP,KEEP
BI_DB_dbo.SP_CMR_Phase2_LiabilityDecomp,BI_DB_dbo.BI_DB_CMR_Phase2_LiabilityDecomp,Daily,SB_Daily,15,USER_TABLE,5/31/2026 4:37,5/20/2023 17:39,UpdateDate,0.3,KEEP,KEEP
BI_DB_dbo.SP_CMR_Phase2_USA_CustomerBalance_ApexAdjusted,BI_DB_dbo.BI_DB_CMR_Phase2_USA_CustomerBalance_ApexAdjusted,Daily,SB_Daily,15,USER_TABLE,5/31/2026 4:36,5/20/2023 17:35,UpdateDate,0.3,KEEP,KEEP
