"ProcedureName","TableName","TableSchema","BareTable","FrequencySP","Priority","ProcessType","ProcessName"
"Dealing_dbo.SP_Staking_WelcomeEmail","Dealing_dbo.Dealing_Staking_WelcomeEmail_Temp","Dealing_dbo","Dealing_Staking_WelcomeEmail_Temp","Daily","0","1","SB_Daily"
"Dealing_dbo.SP_StocksOverrideRateLog","Dealing_dbo.StocksOverrideRateLog","Dealing_dbo","StocksOverrideRateLog","Daily","0","1","SB_Daily"
"Dealing_dbo.SP_SuspiciousActivityTrading_24H","Dealing_dbo.Dealing_SuspiciousActivityTrading_24H","Dealing_dbo","Dealing_SuspiciousActivityTrading_24H","Daily","0","1","SB_Daily"
"Dealing_dbo.SP_SuspiciousActivityTrading_24H","Dealing_dbo.Dealing_SuspiciousActivityTrading_24H_Email","Dealing_dbo","Dealing_SuspiciousActivityTrading_24H_Email","Daily","0","1","SB_Daily"
"Dealing_dbo.SP_US_Stocks_SmartPortfolio","Dealing_dbo.Dealing_US_Stocks_SmartPortfolio","Dealing_dbo","Dealing_US_Stocks_SmartPortfolio","Daily","0","1","SB_Daily"
"Dealing_dbo.SP_Vision_Recon","Dealing_dbo.Dealing_VisionRecon_EODHoldings","Dealing_dbo","Dealing_VisionRecon_EODHoldings","Daily","0","1","SB_Daily"
"Dealing_dbo.SP_Vision_Recon","Dealing_dbo.Dealing_VisionRecon_Trades","Dealing_dbo","Dealing_VisionRecon_Trades","Daily","0","1","SB_Daily"
"Dealing_dbo.SP_W_CEPWeeklyAudit","Dealing_dbo.Dealing_CEPWeeklyAudit_CP","Dealing_dbo","Dealing_CEPWeeklyAudit_CP","Weekly Sunday","0","1","SB_Daily"
"Dealing_dbo.SP_W_CEPWeeklyAudit","Dealing_dbo.Dealing_CEPWeeklyAudit_CPToRule","Dealing_dbo","Dealing_CEPWeeklyAudit_CPToRule","Weekly Sunday","0","1","SB_Daily"
"Dealing_dbo.SP_W_CEPWeeklyAudit","Dealing_dbo.Dealing_CEPWeeklyAudit_Rules","Dealing_dbo","Dealing_CEPWeeklyAudit_Rules","Weekly Sunday","0","1","SB_Daily"
"Dealing_dbo.SP_W_CEPWeeklyAudit","Dealing_dbo.Dealing_CEPWeeklyAudit_NameLists","Dealing_dbo","Dealing_CEPWeeklyAudit_NameLists","Weekly Sunday","0","1","SB_Daily"
"Dealing_dbo.SP_W_CEPWeeklyAudit","Dealing_dbo.Dealing_CEPWeeklyAudit_Conditions","Dealing_dbo","Dealing_CEPWeeklyAudit_Conditions","Weekly Sunday","0","1","SB_Daily"
"Dealing_dbo.SP_W_CEPWeeklyAudit","Dealing_dbo.Dealing_CEPWeeklyAudit_ConditionToCP","Dealing_dbo","Dealing_CEPWeeklyAudit_ConditionToCP","Weekly Sunday","0","1","SB_Daily"
"Dealing_dbo.SP_W_CEPWeeklyAudit","Dealing_dbo.Dealing_CEPWeeklyAudit_ListCIDMapping","Dealing_dbo","Dealing_CEPWeeklyAudit_ListCIDMapping","Weekly Sunday","0","1","SB_Daily"
"Dealing_dbo.SP_W_Sat_WeeklyClientData","Dealing_dbo.Dealing_ClientsDataChange_6Months","Dealing_dbo","Dealing_ClientsDataChange_6Months","Weekly Saturday","0","1","SB_Daily"
"Dealing_dbo.SP_W_Sat_WeeklyClientData","Dealing_dbo.Dealing_ClientsDataChange_3Months","Dealing_dbo","Dealing_ClientsDataChange_3Months","Weekly Saturday","0","1","SB_Daily"
"Dealing_dbo.SP_W_Sat_WeeklyClientData","Dealing_dbo.Dealing_ClientDataFinal","Dealing_dbo","Dealing_ClientDataFinal","Weekly Saturday","0","1","SB_Daily"
"Dealing_dbo.SP_W_Sat_WeeklyClientData","Dealing_dbo.Dealing_ClientDataTop50","Dealing_dbo","Dealing_ClientDataTop50","Weekly Saturday","0","1","SB_Daily"
"Dealing_dbo.SP_W_Sat_WeeklyClientData","Dealing_dbo.Dealing_ClientDataRecurring","Dealing_dbo","Dealing_ClientDataRecurring","Weekly Saturday","0","1","SB_Daily"
"Dealing_staging.SP_Copy_etoro_Customer_CustomerStatic","Dealing_staging.etoro_Customer_CustomerStatic","Dealing_staging","etoro_Customer_CustomerStatic","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Copy_Etoro_Trade_AdminPositionLog","Dealing_staging.etoro_Trade_AdminPositionLog","Dealing_staging","etoro_Trade_AdminPositionLog","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Copy_Etoro_Trade_InstrumentMetaData","Dealing_staging.etoro_Trade_InstrumentMetaData","Dealing_staging","etoro_Trade_InstrumentMetaData","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Copy_eToroLogs_Real_Hedge_OrderLog","Dealing_staging.eToroLogs_Real_Hedge_OrderLog","Dealing_staging","eToroLogs_Real_Hedge_OrderLog","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Copy_Fivetran_google_sheets_platform_rewards","Dealing_staging.Fivetran_google_sheets_platform_rewards","Dealing_staging","Fivetran_google_sheets_platform_rewards","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Copy_MarketMaker_dbo_HedgeTrades","Dealing_staging.MarketMaker_dbo_HedgeTrades","Dealing_staging","MarketMaker_dbo_HedgeTrades","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Copy_MarketMaker_ExchangesData_Trades","Dealing_staging.MarketMaker_ExchangesData_Trades","Dealing_staging","MarketMaker_ExchangesData_Trades","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Copy_MarketMaker_HBCHedgeTrades","Dealing_staging.MarketMaker_HBCHedgeTrades","Dealing_staging","MarketMaker_HBCHedgeTrades","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Copy_MarketMaker_Instruments","Dealing_staging.MarketMaker_Instruments","Dealing_staging","MarketMaker_Instruments","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_CEP_CompoundProperties","Dealing_staging.External_Etoro_CEP_CompoundProperties","Dealing_staging","External_Etoro_CEP_CompoundProperties","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_CEP_CompoundPropertyToRule","Dealing_staging.External_Etoro_CEP_CompoundPropertyToRule","Dealing_staging","External_Etoro_CEP_CompoundPropertyToRule","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_CEP_Conditions","Dealing_staging.External_Etoro_CEP_Conditions","Dealing_staging","External_Etoro_CEP_Conditions","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_CEP_ConditionToCompoundProperty","Dealing_staging.External_Etoro_CEP_ConditionToCompoundProperty","Dealing_staging","External_Etoro_CEP_ConditionToCompoundProperty","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_CEP_ListCIDMappings","Dealing_staging.External_Etoro_CEP_ListCIDMappings","Dealing_staging","External_Etoro_CEP_ListCIDMappings","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_CEP_NamedLists","Dealing_staging.External_Etoro_CEP_NamedLists","Dealing_staging","External_Etoro_CEP_NamedLists","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_CEP_Rules","Dealing_staging.External_Etoro_CEP_Rules","Dealing_staging","External_Etoro_CEP_Rules","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_CryptoLiquidity_CryptoTrade","Dealing_staging.External_Etoro_CryptoLiquidity_CryptoTrade","Dealing_staging","External_Etoro_CryptoLiquidity_CryptoTrade","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_CryptoLiquidity_CryptoWallets","Dealing_staging.External_Etoro_CryptoLiquidity_CryptoWallets","Dealing_staging","External_Etoro_CryptoLiquidity_CryptoWallets","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Dictionary_ConditionOperators","Dealing_staging.External_Etoro_Dictionary_ConditionOperators","Dealing_staging","External_Etoro_Dictionary_ConditionOperators","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Dictionary_ConditionProperties","Dealing_staging.External_Etoro_Dictionary_ConditionProperties","Dealing_staging","External_Etoro_Dictionary_ConditionProperties","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Dictionary_InterestRateOverride","Dealing_staging.External_Etoro_Dictionary_InterestRateOverride","Dealing_staging","External_Etoro_Dictionary_InterestRateOverride","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Hedge_InstrumentBoundaries","Dealing_staging.External_Etoro_Hedge_InstrumentBoundaries","Dealing_staging","External_Etoro_Hedge_InstrumentBoundaries","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Hedge_PortfolioConversionConfigurations","Dealing_staging.External_Etoro_Hedge_PortfolioConversionConfigurations","Dealing_staging","External_Etoro_Hedge_PortfolioConversionConfigurations","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_CompoundProperties","Dealing_staging.External_Etoro_History_CEP_LOG_CompoundProperties","Dealing_staging","External_Etoro_History_CEP_LOG_CompoundProperties","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_CompoundPropertyToRule","Dealing_staging.External_Etoro_History_CEP_LOG_CompoundPropertyToRule","Dealing_staging","External_Etoro_History_CEP_LOG_CompoundPropertyToRule","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_ConditionToCompoundProperty","Dealing_staging.External_Etoro_History_CEP_LOG_ConditionToCompoundProperty","Dealing_staging","External_Etoro_History_CEP_LOG_ConditionToCompoundProperty","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_NamedLists","Dealing_staging.External_Etoro_History_CEP_LOG_NamedLists","Dealing_staging","External_Etoro_History_CEP_LOG_NamedLists","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_CEP_LOG_Rules","Dealing_staging.External_Etoro_History_CEP_LOG_Rules","Dealing_staging","External_Etoro_History_CEP_LOG_Rules","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_CompoundProperties","Dealing_staging.External_Etoro_History_CompoundProperties","Dealing_staging","External_Etoro_History_CompoundProperties","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_CompoundPropertyToRule","Dealing_staging.External_Etoro_History_CompoundPropertyToRule","Dealing_staging","External_Etoro_History_CompoundPropertyToRule","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_Conditions","Dealing_staging.External_Etoro_History_Conditions","Dealing_staging","External_Etoro_History_Conditions","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_ConditionToCompoundProperty","Dealing_staging.External_Etoro_History_ConditionToCompoundProperty","Dealing_staging","External_Etoro_History_ConditionToCompoundProperty","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_InterestRateOverride","Dealing_staging.External_Etoro_History_InterestRateOverride","Dealing_staging","External_Etoro_History_InterestRateOverride","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_ListCIDMappings","Dealing_staging.External_Etoro_History_ListCIDMappings","Dealing_staging","External_Etoro_History_ListCIDMappings","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_NamedLists","Dealing_staging.External_Etoro_History_NamedLists","Dealing_staging","External_Etoro_History_NamedLists","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_PortfolioConversionConfigurations","Dealing_staging.External_Etoro_History_PortfolioConversionConfigurations","Dealing_staging","External_Etoro_History_PortfolioConversionConfigurations","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_History_Rules","Dealing_staging.External_Etoro_History_Rules","Dealing_staging","External_Etoro_History_Rules","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_Etoro_Trade_LiquidityProviderContracts","Dealing_staging.External_Etoro_Trade_LiquidityProviderContracts","Dealing_staging","External_Etoro_Trade_LiquidityProviderContracts","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_MarketMaker_dbo_Exchanges","Dealing_staging.External_MarketMaker_dbo_Exchanges","Dealing_staging","External_MarketMaker_dbo_Exchanges","Daily","0","1","SB_Daily"
"Dealing_staging.SP_Create_External_MarketMaker_dbo_Instruments","Dealing_staging.External_MarketMaker_dbo_Instruments","Dealing_staging","External_MarketMaker_dbo_Instruments","Daily","0","1","SB_Daily"
"Dealing_dbo.SP_IntraHourIndexReport","Dealing_dbo.Dealing_IndiciesIntraHour_Clients","Dealing_dbo","Dealing_IndiciesIntraHour_Clients","Daily","1","1","SB_Daily"
"Dealing_dbo.SP_IntraHourIndexReport","Dealing_dbo.Dealing_IndiciesIntraHour_Etoro","Dealing_dbo","Dealing_IndiciesIntraHour_Etoro","Daily","1","1","SB_Daily"
"Dealing_dbo.SP_W_Sun_Staking_WelcomeEmail","Dealing_dbo.Dealing_Staking_WelcomeEmail_Temp","Dealing_dbo","Dealing_Staking_WelcomeEmail_Temp","Weekly Sunday","1","1","SB_Daily"
"Dealing_dbo.SP_W_Wed_Staking_WelcomeEmail","Dealing_dbo.Dealing_Staking_WelcomeEmail_Temp","Dealing_dbo","Dealing_Staking_WelcomeEmail_Temp","Weekly Wednesday","1","1","SB_Daily"
"BI_DB_dbo.SP_CMR_Automation_Phase2_FinraGap","BI_DB_dbo.BI_DB_CMR_Phase2_FinraGap","BI_DB_dbo","BI_DB_CMR_Phase2_FinraGap","Daily","15","1","SB_Daily"
"BI_DB_dbo.SP_CMR_Phase2_ClientBalance","BI_DB_dbo.BI_DB_CMR_Phase2_ClientBalance","BI_DB_dbo","BI_DB_CMR_Phase2_ClientBalance","Daily","15","1","SB_Daily"
"BI_DB_dbo.SP_CMR_Phase2_CycleGap","BI_DB_dbo.BI_DB_CMR_Phase2_CycleGap","BI_DB_dbo","BI_DB_CMR_Phase2_CycleGap","Daily","15","1","SB_Daily"
"BI_DB_dbo.SP_CMR_Phase2_EU_Outliers","BI_DB_dbo.BI_DB_CMR_Phase2_EU_Outliers","BI_DB_dbo","BI_DB_CMR_Phase2_EU_Outliers","Daily","15","1","SB_Daily"
"BI_DB_dbo.SP_CMR_Phase2_Finra_NonCash_Comps","BI_DB_dbo.BI_DB_CMR_Phase2_Finra_NonCash_Comps","BI_DB_dbo","BI_DB_CMR_Phase2_Finra_NonCash_Comps","Daily","15","1","SB_Daily"
"BI_DB_dbo.SP_CMR_Phase2_LiabilityDecomp","BI_DB_dbo.BI_DB_CMR_Phase2_LiabilityDecomp","BI_DB_dbo","BI_DB_CMR_Phase2_LiabilityDecomp","Daily","15","1","SB_Daily"
"BI_DB_dbo.SP_CMR_Phase2_USA_CustomerBalance_ApexAdjusted","BI_DB_dbo.BI_DB_CMR_Phase2_USA_CustomerBalance_ApexAdjusted","BI_DB_dbo","BI_DB_CMR_Phase2_USA_CustomerBalance_ApexAdjusted","Daily","15","1","SB_Daily"
"BI_DB_dbo.SP_AccountClosure","BI_DB_dbo.BI_DB_AccountClosure","BI_DB_dbo","BI_DB_AccountClosure","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Affiliate_Fraud_Loss","BI_DB_dbo.BI_DB_Affiliate_Fraud_Loss","BI_DB_dbo","BI_DB_Affiliate_Fraud_Loss","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_AffiliateFTDsAndURLS","BI_DB_dbo.BI_DB_AffiliateFTDsAndURLS","BI_DB_dbo","BI_DB_AffiliateFTDsAndURLS","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Affiliates_VerificationSLA","BI_DB_dbo.BI_DB_Affiliates_VerificationSLA","BI_DB_dbo","BI_DB_Affiliates_VerificationSLA","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_AM_Contacted","BI_DB_dbo.BI_DB_AM_Contacted","BI_DB_dbo","BI_DB_AM_Contacted","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_AML_Documents_Dashboard","BI_DB_dbo.BI_DB_AML_Documents_Dashboard","BI_DB_dbo","BI_DB_AML_Documents_Dashboard","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_AML_PlayerStatus_Changes","BI_DB_dbo.BI_DB_AML_PlayerStatus_Changes","BI_DB_dbo","BI_DB_AML_PlayerStatus_Changes","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_AML_SAR_Report","BI_DB_dbo.BI_DB_AML_SAR_Report_FCA","BI_DB_dbo","BI_DB_AML_SAR_Report_FCA","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_AML_SubEntity_Categorization","BI_DB_dbo.BI_DB_AML_SubEntity_Categorization","BI_DB_dbo","BI_DB_AML_SubEntity_Categorization","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_ASIC_CreditLine_At_transfer","BI_DB_dbo.BI_DB_ASIC_CreditLine_At_transfer","BI_DB_dbo","BI_DB_ASIC_CreditLine_At_transfer","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_ASIC_Monthly_Positions","BI_DB_dbo.BI_DB_ASIC_Monthly_Positions","BI_DB_dbo","BI_DB_ASIC_Monthly_Positions","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_AvgHoldingTime","BI_DB_dbo.BI_DB_AvgHoldingTime","BI_DB_dbo","BI_DB_AvgHoldingTime","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_BI_DB_Crypto_Airdrop","BI_DB_dbo.BI_DB_Crypto_Airdrop","BI_DB_dbo","BI_DB_Crypto_Airdrop","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_BI_DB_Scored_Appropriateness_Negative_Market","BI_DB_dbo.BI_DB_Scored_Appropriateness_Negative_Market","BI_DB_dbo","BI_DB_Scored_Appropriateness_Negative_Market","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_BI_DB_Scored_Appropriateness_Negative_Market","BI_DB_dbo.BI_DB_Negative_Market_Monthly_Aggregated","BI_DB_dbo","BI_DB_Negative_Market_Monthly_Aggregated","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Bing_PBI","BI_DB_dbo.BI_DB_Bing_PBI_Daily_Perf","BI_DB_dbo","BI_DB_Bing_PBI_Daily_Perf","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Bing_PBI","BI_DB_dbo.BI_DB_Bing_PBI_Goals_Funnels","BI_DB_dbo","BI_DB_Bing_PBI_Goals_Funnels","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Bing_PBI","BI_DB_dbo.BI_DB_Bing_PBI_Group_Dict","BI_DB_dbo","BI_DB_Bing_PBI_Group_Dict","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Bing_PBI","BI_DB_dbo.BI_DB_Bing_PBI_Campaign_Dict","BI_DB_dbo","BI_DB_Bing_PBI_Campaign_Dict","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Blocked_Customers","BI_DB_dbo.BI_DB_Blocked_Customers","BI_DB_dbo","BI_DB_Blocked_Customers","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Capital_Guarantee","BI_DB_dbo.BI_DB_Capital_Guarantee","BI_DB_dbo","BI_DB_Capital_Guarantee","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_ChargebackReport","BI_DB_dbo.BI_DB_ChargebackReport","BI_DB_dbo","BI_DB_ChargebackReport","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_CID_Compliance_CID_And_Country_Risk_Lists","BI_DB_dbo.BI_DB_Compliance_Restriction_Lists_Forbidden_Trading","BI_DB_dbo","BI_DB_Compliance_Restriction_Lists_Forbidden_Trading","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_CID_Compliance_CID_And_Country_Risk_Lists","BI_DB_dbo.BI_DB_Compliance_Restriction_Lists_CIDs","BI_DB_dbo","BI_DB_Compliance_Restriction_Lists_CIDs","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_CID_Compliance_CID_And_Country_Risk_Lists","BI_DB_dbo.BI_DB_Compliance_Restriction_Lists_Countries","BI_DB_dbo","BI_DB_Compliance_Restriction_Lists_Countries","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_CID_Daily_AcquisitionFunnel_VBT","BI_DB_dbo.BI_DB_CID_Daily_AcquisitionFunnel_VBT","BI_DB_dbo","BI_DB_CID_Daily_AcquisitionFunnel_VBT","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_CID_DailyCopyRevenue","BI_DB_dbo.BI_DB_DailyCopyRevenue","BI_DB_dbo","BI_DB_DailyCopyRevenue","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_CIDFunnelFlow","BI_DB_dbo.BI_DB_CIDFunnelFlow","BI_DB_dbo","BI_DB_CIDFunnelFlow","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Client_Balance_Breakdown","BI_DB_dbo.Client_Balance_Breakdown_Instrument_Level","BI_DB_dbo","Client_Balance_Breakdown_Instrument_Level","Daily","20","3","SB_Daily"
"BI_DB_dbo.SP_ClubChangeLogProduct","BI_DB_dbo.BI_DB_ClubChangeLogProduct","BI_DB_dbo","BI_DB_ClubChangeLogProduct","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_ClusteringDailyPrepData","BI_DB_dbo.BI_DB_ClusteringDailyPrepData","BI_DB_dbo","BI_DB_ClusteringDailyPrepData","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_CorporatesSummaryReport","BI_DB_dbo.BI_DB_Corporates_SummaryReport","BI_DB_dbo","BI_DB_Corporates_SummaryReport","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_CryptoDashboard","BI_DB_dbo.BI_DB_Crypto_Dashboard","BI_DB_dbo","BI_DB_Crypto_Dashboard","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_D_LTV_BI_Actual_Snapshot","BI_DB_dbo.BI_DB_LTV_BI_Actual_Daily_Snapshot","BI_DB_dbo","BI_DB_LTV_BI_Actual_Daily_Snapshot","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Daily_TradeData","BI_DB_dbo.BI_DB_Daily_TradeData","BI_DB_dbo","BI_DB_Daily_TradeData","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_DailyCommisionReport","BI_DB_dbo.BI_DB_DailyCommisionReport_ThisMonth","BI_DB_dbo","BI_DB_DailyCommisionReport_ThisMonth","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_DailyCommisionReport","BI_DB_dbo.BI_DB_DailyCommisionReport_Last2weeks","BI_DB_dbo","BI_DB_DailyCommisionReport_Last2weeks","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_DailyCommisionReport","BI_DB_dbo.BI_DB_DailyCommisionReport","BI_DB_dbo","BI_DB_DailyCommisionReport","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_DailyCommisionReport","BI_DB_dbo.BI_DB_RollOverFee_ByInstrument","BI_DB_dbo","BI_DB_RollOverFee_ByInstrument","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_DailyCommisionReport","BI_DB_dbo.BI_DB_DailyCommisionReport_Yesterday","BI_DB_dbo","BI_DB_DailyCommisionReport_Yesterday","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_DailyCommisionReport","BI_DB_dbo.BI_DB_DailyCommisionReport_Instrument_Agg","BI_DB_dbo","BI_DB_DailyCommisionReport_Instrument_Agg","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_DailyCommisionReport","BI_DB_dbo.BI_DB_DailyCommisionReport_MonthlyData","BI_DB_dbo","BI_DB_DailyCommisionReport_MonthlyData","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_DailyCommisionReport","BI_DB_dbo.BI_DB_DailyCommisionReport_LastYear","BI_DB_dbo","BI_DB_DailyCommisionReport_LastYear","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_DailyCommisionReport","BI_DB_dbo.BI_DB_DailyCommisionReport_ThisYear","BI_DB_dbo","BI_DB_DailyCommisionReport_ThisYear","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_DepositUsersFirstTouchPoints","BI_DB_dbo.BI_DB_DepositUsersFirstTouchPoints","BI_DB_dbo","BI_DB_DepositUsersFirstTouchPoints","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Equity_Real_Crypto_Stocks_Total_Cash_by_Regulation","BI_DB_dbo.BI_DB_Equity_Real_Crypto_Stocks_Total_Cash_by_Regulation","BI_DB_dbo","BI_DB_Equity_Real_Crypto_Stocks_Total_Cash_by_Regulation","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_eTorian_PnL_NetProfit","BI_DB_dbo.BI_DB_eTorian_PnL","BI_DB_dbo","BI_DB_eTorian_PnL","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_eTorian_PnL_NetProfit","BI_DB_dbo.BI_DB_eTorian_NetProfit","BI_DB_dbo","BI_DB_eTorian_NetProfit","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_FB_Perf_Conv","BI_DB_dbo.BI_DB_FB_Performance","BI_DB_dbo","BI_DB_FB_Performance","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_FB_Perf_Conv","BI_DB_dbo.BI_DB_FB_Conversion","BI_DB_dbo","BI_DB_FB_Conversion","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_FCA_Liabilities","BI_DB_dbo.BI_DB_FCA_Liabilities","BI_DB_dbo","BI_DB_FCA_Liabilities","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Finance_Cashout_RollbackDetails","BI_DB_dbo.BI_DB_Finance_Cashout_RollbackDetails","BI_DB_dbo","BI_DB_Finance_Cashout_RollbackDetails","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Finance_Net_MIMO","BI_DB_dbo.BI_DB_Finance_Net_MIMO","BI_DB_dbo","BI_DB_Finance_Net_MIMO","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Finance_Panel_Reports_New","BI_DB_dbo.BI_DB_Finance_Panel_Reports_New","BI_DB_dbo","BI_DB_Finance_Panel_Reports_New","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Flare_Eligibility","BI_DB_dbo.BI_DB_Flare_Eligibility","BI_DB_dbo","BI_DB_Flare_Eligibility","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_HighCOsAndRedeemsWithSF","BI_DB_dbo.BI_DB_HighCOsAndRedeemsWithSF","BI_DB_dbo","BI_DB_HighCOsAndRedeemsWithSF","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_HighRedeemsApprovalForManagement","BI_DB_dbo.BI_DB_D_HighRedeemsApprovalForManagement","BI_DB_dbo","BI_DB_D_HighRedeemsApprovalForManagement","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_IFRS_15_Balance","BI_DB_dbo.BI_DB_IFRS15_Daily_Balance","BI_DB_dbo","BI_DB_IFRS15_Daily_Balance","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_IFRS_15_Balance","BI_DB_dbo.BI_DB_IFRS_15_Daily_Positions","BI_DB_dbo","BI_DB_IFRS_15_Daily_Positions","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Inactivity_Fees","BI_DB_dbo.BI_DB_InactivityFees","BI_DB_dbo","BI_DB_InactivityFees","Daily","20","1","SB_Daily"
"BI_DB_dbo.SP_Index_Divident_TaxReport","BI_DB_dbo.BI_DB_Index_Dividend_TaxReport","BI_DB_dbo","BI_DB_Index_Dividend_TaxReport","Daily","20","1","SB_Daily"
