ProcedureName,ProcessName,Priority,IsActive,schema_prefix
BI_DB_dbo.SP_OPS_HighCompensationsVsDeposits,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_OPS_KYC_Verification,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_OPS_MastersAndSubAccounts_AlignmentMonitoringReport,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_OPS_MultipleAccounts,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_OPS_VerificationLevel2Stuck,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_OPS_VerificationPipeline_Level2,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Payoneer_Revenue_Report,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_PI_Affiliate,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_PI_Gain,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_PI_StatusPanel,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_PIPs_Report_MID_Settings,SB_Daily,0,0,BI_DB_dbo
BI_DB_dbo.SP_PositionPnL_UnrealizedPnL_Close_Adjustment,SB_Daily,0,0,BI_DB_dbo
BI_DB_dbo.SP_Positions_Closed_To_IBAN,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Positions_Opened_From_IBAN,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Post_Clsutering_Python,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_ProfessionalCustomers,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_ProfessionalCustomersDocuments,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Q_AML_EDD_US_Report,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Q_AML_FSA_Report,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Q_QSR_New,,0,0,BI_DB_dbo
BI_DB_dbo.SP_QMMF_Report,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_QTFN_Report,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_RAF_InviteeAbuser,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_RecurringInvestment_Positions,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Revenue14DaysToBigQuery,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_RevenueForum,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_ReverseCO_Report,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Risk_PayPalDepositors,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_RiskAlertManagementTool,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_RiskClassification,COPY DATA,0,0,BI_DB_dbo
BI_DB_dbo.SP_rsk_AgregatedRisk,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_rsk_Portfolio,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_rsk_RiskCorelation_PIs,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_SCD_Staking_Position,COPY DATA,0,0,BI_DB_dbo
BI_DB_dbo.SP_SF_Cases,COPY DATA,0,0,BI_DB_dbo
BI_DB_dbo.SP_Social_Activity,SB_Daily,0,0,BI_DB_dbo
BI_DB_dbo.SP_Social_Activity_GDRP,SB_Daily,0,0,BI_DB_dbo
BI_DB_dbo.SP_Social_Activity_Updates,SB_Daily,0,0,BI_DB_dbo
BI_DB_dbo.SP_SpreadedPriceCandle60MinSplitted,COPY DATA,0,0,BI_DB_dbo
BI_DB_dbo.SP_Staking_Daily_Email_for_labs,SB_Daily,0,0,BI_DB_dbo
BI_DB_dbo.SP_Staking_Platform_Compensations,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Stocks_HS125,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Stocks_Opportunities,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_StocksETFs_SignificantAllocation,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_SuspiciousActivityTrading_Investing,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Taboola,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_TanganyEOD_Recon,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Tax_1099_PartB,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Tax_Compensation_for_1099,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Tax_Compliance_W8_AND_TIN,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Tax_PTM_Levy_Report,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_TaxReports,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Technical_Issues_Compensation_Risk,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_TicketsForOPSNEW,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_TIN_Gap,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_TIN_Gap_Temp_pop,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Trading_Failures_Risk,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Twitter,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Unsettled_Trades_Risk,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_US_Apex_Address_Change,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_US_Apex_Rejected_Accounts,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_US_Apex_Stocks_Activity_Recon,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_US_Apex_Transactions_Trading_Activity,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_US_Citizens_Under_Non_US_Regulation,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_US_Compliance_Apex_Clients,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_US_Customer_Acount_Reconcilation,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_US_Daily_Crypto,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_US_Mailing_Address_Non_US_Regulation,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_US_Popular_Investor,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_US_Stocks_Transactions_Per_Time_Unit,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_USA_FinanceReport_forTax,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_UsersEngagement,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_VAT_Transaction,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Vulnerable_Customers,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_W_AML_PEP_Customers,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_W_Compliance_Vulnerability_Detection,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_W_Mon_Compliance_CDIM_Report  ,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_W_Mon_Staking_Email_for_Marcin,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_W_Tue_Email_for_KYT,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_W_Wed_BI_DB_FSRA_Weekly_Report,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_W_Wed_Compliance_Vulnerability,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Watchlist_Tracking,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_WatchListsByFunnel,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_WeeklyCopyBlock,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Wires_PIP_Calculation_Report,SB_Daily,0,1,BI_DB_dbo
BI_DB_dbo.SP_Withdraw_Rollback_PIPs,SB_Daily,0,0,BI_DB_dbo
BI_DB_dbo.SP_Y_RBSF,,0,0,BI_DB_dbo
dbo.Configurations,Generic Process,0,1,dbo
dbo.HedgeTrades,Generic Process,0,1,dbo
DE_dbo.Check_Role_Permissions_Changes,SB_Daily,0,1,DE_dbo
DE_dbo.SP_BI_Uncompleted_SP_List,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.Bronze_Fivetran_dealing_gs_and_saxo_commodities_mapping,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.Bronze_Fivetran_google_sheets_eligibility_monthly_rewards,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.customerfinancedb_customer_firsttimedeposits,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.customerfinancedb_customer_globalftds,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.DB_Logs_History_OpenExecutionPlan,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.DB_Logs_History_OrderForClose,SB_Daily,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.DB_Logs_History_OrderForOpen,SB_Daily,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.DealingLogs_Price_InstrumentEventLog,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Dictionary_Currency,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_DWH_HistoryOrderForClose,SB_Daily,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_DWH_HistoryOrderForOpen,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Hedge_ExecutionLog,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Hedge_GetHedgeServerAccountMapping,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Hedge_HBCExecutionLog,SB_Daily,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Hedge_Netting,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_history_audithistory,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_History_Credit,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_History_InstrumentToFeeConfig,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_History_Mirror,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_History_Netting_History,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_History_OrdersFail,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_History_OrdersMarketFail,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_History_PositionChangeLog,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Price_AccountRateSource,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Trade_GetInstrument,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_trade_Instrument,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Trade_InstrumentCusip,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Trade_InstrumentToFeeConfig,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Trade_LiquidityProviderContracts,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Trade_OrdersEntryTbl,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Trade_PositionsProcessedForIndexDividnds,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.etoro_Trade_ProviderToInstrument,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.eToroLogs_Real_Hedge_EMSOrders,SB_Daily,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.eToroLogs_Real_Hedge_ExecutionStrategyOrderLog,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.eToroLogs_Real_Hedge_RequestExecutionLog,SB_Daily,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.eToroLogs_Real_Hedge_RequestLimitExecutionLog,SB_Daily,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.FiatDwhDB_dbo_FiatCardInstances,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.FiatDwhDB_dbo_ProgramTransitionsEligibility,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.FiatDwhDB_dbo_ProgramTransitionsEligibilityStatuses,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.FiatDwhDB_Dictionary_ProgramTransitionEligibilitySources,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.FiatDwhDB_Dictionary_ProgramTransitionEligibilityStatuses,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.MarketMaker_dbo_HedgeTrades,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.MarketMaker_ExchangesData_Trades,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.PositionFailReal_History_PositionFail_DWH,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.PriceLog_History_CurrencyPrice,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.PricesFromProvider_MarketCurrencyPrice,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.Rankings_StockInfo_DailyInstrumentInfo,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.Rankings_StockInfo_InstrumentData,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletBalancesReportDB_Wallet_FinanceReportRecords,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletBalancesReportDB_Wallet_FinanceReportRuns,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletBalancesReportDB_Wallet_FinanceReportsBalances,SB_Daily,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletConversionDB_C2F_Conversions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletConversionDB_C2F_ConversionStatuses,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletConversionDB_C2F_CryptoTransactions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletConversionDB_C2F_EstimatedFiatTransactions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletConversionDB_C2F_FiatTransactions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletConversionDB_Dictionary_ConversionToFiatStatuses,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletConversionDB_Dictionary_FiatConversionTargets,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletDB_Wallet_CustomerTermsAndConditions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletDB_Wallet_TermsAndConditions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WalletDB_Wallet_V_BI_WalletBalances,SB_Hourly,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WatchListDB_dbo_WatchlistItems,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WatchListDB_dbo_Watchlists,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WatchListDB_History_WatchlistItems,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-CopyFromLake.WatchListDB_History_Watchlists,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-eMoney_dbo.FiatTransactions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-eMoney_dbo.FiatTransactionsStatuses,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-eMoney_dbo.PaymentSpecificationDetails,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-eMoney_dbo.PaymentSpecificationDues,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-eMoney_dbo.PaymentSpecifications,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-eMoney_dbo.PaymentSpecificationsProvidersMapping,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-eMoney_dbo.PaymentSpecificationStatuses,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-eMoney_dbo.SubPrograms,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-eMoney_dbo.TransactionsProvidersMapping,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Currency.Currencies,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Currency.CurrencyRateProviderContracts,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Currency.CurrencyRateProviders,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Currency.InstrumentRates,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Currency.Instruments,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Currency.vInstrumentRatesForWeek,SB_Hourly,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Settings.DataTypes,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Settings.GcidToDynamicGroups,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Settings.GeographicRegistrationConfigurations,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Settings.Resources,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Settings.SelectedValueElectingStrategy,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Settings.SystemRestrictions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Settings.Tags,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Staking.Staking,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Staking.StakingExternalAddress,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Staking.StakingRewards,,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Staking.StakingStatuses,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Staking.StakingTransactions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.AmlProviderUsers,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.AmlValidations,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.BlockchainCryptoProviders,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.BlockchainCryptos,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.Conversions,,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.ConversionStatuses,,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.ConversionTransactions,,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.CryptoMarketRatesMappings,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.CryptoTypes,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.CustomerWalletsView,SB_Hourly,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.FiatMarketRatesMappings,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.FiatTypes,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.FinanceReports,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.FinanceReportsBalances,SB_Daily,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.LimitationsDefinitions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.Payments,,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.PaymentStatuses,,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.PaymentTransactions,,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.ReceivedTransactions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.ReceivedTransactionStatuses,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.Redemptions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.Requests,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.RequestStatuses,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.SentTransactionOutputs,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.SentTransactionReplaces,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.SentTransactions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.SentTransactionStatuses,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.TransactionsView,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.TravelRuleAddresses,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.TravelRuleSends,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.vw_WalletBalanaces,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.WalletAddresses,SB_Hourly,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.WalletAssets,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.WalletBalances,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.WalletPool,SB_Hourly,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.WalletPoolStatuses,SB_Hourly,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-EXW_Wallet.Wallets,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-general.etoro_History_BackOfficeCustomer,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-general.etoroGeneral_History_GuruCopiers,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-general.KycAnalyzer_ClientRiskProfile,SB_Daily,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-general.SolarisBankIdentDb_SolarisBankIdent,SB_Daily,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-general.VideoIdentDb_VideoIdent,SB_Daily,0,0,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-MoneyTransfe_Billing.PostTransferActions,SB_Daily,0,1,DE_dbo
DE_dbo.SP_CopyLakeToSynapse-MoneyTransfe_Billing.Transfers,SB_Daily,0,1,DE_dbo
DE_dbo.SP_Fake_dbrcksJob_MarketingCloud_Schedule,SB_Daily,0,1,DE_dbo
DE_dbo.SP_Tableau_extract_TanganyEODRecon,SB_Daily,0,1,DE_dbo
Dealing_dbo.SP_AbuseAPI,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_AbusersCIDs,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Apex_PnL,SB_Daily,0,0,Dealing_dbo
Dealing_dbo.SP_Apex_Recon,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_BNY_VIRTU_Recon,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_CapitalGuarantee,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_CEP_ExecutionMonitoring,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_CEPDailyAudit,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_CEPDailyAudit_Emails,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Clicks_OpenClose_Breakdown,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_ClientCountry,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_CloseOnly_Recon,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_CommissionsAndFails_PerCID,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_CopierAnalysis,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_CryptoVolume_ByDirection,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_DailySpread_ModeFrequency,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_DailySpreadsAggregated,SB_Daily,0,0,Dealing_dbo
Dealing_dbo.SP_DailySpreadsAggregatedFX,SB_Daily,0,0,Dealing_dbo
Dealing_dbo.SP_DailyVariableSpread,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_DailyZeroPnL_Stocks,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_DataForDuco,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_Employees_Report,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_EquityFees,SB_Daily,0,1,Dealing_dbo
Dealing_dbo.SP_ESMANetLoss,SB_Daily,0,1,Dealing_dbo
