class,phrase,table_fqn,query_count,unique_users,owning_skill_id,hub_skill_id,genie_space_id,genie_space_name,registered_table_count,actual_used_table_count,unused_registered_count,unregistered_used_count,used_not_documented_count,top_used_tables,unused_registered_sample,unregistered_used_sample,used_not_documented_sample,suggested_action
B,alerts,,45,,domain-trading,,,,,,,,,,,,,ADD phrase 'alerts' to skill 'domain-trading' triggers (already in body)
B,parameter,,45,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'parameter' to skill 'aml-risk-scoring' triggers (already in body)
B,parameter,,45,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'parameter' to skill 'domain-compliance-and-aml' triggers (already in body)
B,parameter,,45,,revenue-staking-and-share-lending,,,,,,,,,,,,,ADD phrase 'parameter' to skill 'revenue-staking-and-share-lending' triggers (already in body)
B,parameter,,45,,pricing-and-currency-history,,,,,,,,,,,,,ADD phrase 'parameter' to skill 'pricing-and-currency-history' triggers (already in body)
B,instances,,45,,recurring-deposit-to-trade,,,,,,,,,,,,,ADD phrase 'instances' to skill 'recurring-deposit-to-trade' triggers (already in body)
B,instances,,45,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'instances' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,instances,,45,,lp-contracts-and-cogs,,,,,,,,,,,,,ADD phrase 'instances' to skill 'lp-contracts-and-cogs' triggers (already in body)
B,instances,,45,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'instances' to skill 'position-state-and-grain' triggers (already in body)
B,instances,,45,,trading-volumes,,,,,,,,,,,,,ADD phrase 'instances' to skill 'trading-volumes' triggers (already in body)
B,bucket,,44,,crm-cases-csat-and-churn,,,,,,,,,,,,,ADD phrase 'bucket' to skill 'crm-cases-csat-and-churn' triggers (already in body)
B,bucket,,44,,customer-master-record,,,,,,,,,,,,,ADD phrase 'bucket' to skill 'customer-master-record' triggers (already in body)
B,bucket,,44,,customer-models-and-segmentation,,,,,,,,,,,,,ADD phrase 'bucket' to skill 'customer-models-and-segmentation' triggers (already in body)
B,bucket,,44,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'bucket' to skill 'domain-customer-and-identity' triggers (already in body)
B,bucket,,44,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'bucket' to skill 'domain-revenue-and-fees' triggers (already in body)
B,bucket,,44,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'bucket' to skill 'trading-revenue-and-fees' triggers (already in body)
B,bucket,,44,,best-execution,,,,,,,,,,,,,ADD phrase 'bucket' to skill 'best-execution' triggers (already in body)
B,bucket,,44,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'bucket' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,bucket,,44,,trading-volumes,,,,,,,,,,,,,ADD phrase 'bucket' to skill 'trading-volumes' triggers (already in body)
B,across,,44,,aml-alert-routing,,,,,,,,,,,,,ADD phrase 'across' to skill 'aml-alert-routing' triggers (already in body)
B,across,,44,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'across' to skill 'domain-compliance-and-aml' triggers (already in body)
B,across,,44,,crypto-to-fiat,,,,,,,,,,,,,ADD phrase 'across' to skill 'crypto-to-fiat' triggers (already in body)
B,across,,44,,provider-reconciliation,,,,,,,,,,,,,ADD phrase 'across' to skill 'provider-reconciliation' triggers (already in body)
B,across,,44,,refund-chargeback-chain,,,,,,,,,,,,,ADD phrase 'across' to skill 'refund-chargeback-chain' triggers (already in body)
B,across,,44,,tribe-emoney-audit,,,,,,,,,,,,,ADD phrase 'across' to skill 'tribe-emoney-audit' triggers (already in body)
B,across,,44,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'across' to skill 'customer-action-audit-trail' triggers (already in body)
B,across,,44,,customer-master-record,,,,,,,,,,,,,ADD phrase 'across' to skill 'customer-master-record' triggers (already in body)
B,across,,44,,customer-models-and-segmentation,,,,,,,,,,,,,ADD phrase 'across' to skill 'customer-models-and-segmentation' triggers (already in body)
B,across,,44,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'across' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,across,,44,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'across' to skill 'domain-customer-and-identity' triggers (already in body)
B,across,,44,,emoney-accounts-and-cards,,,,,,,,,,,,,ADD phrase 'across' to skill 'emoney-accounts-and-cards' triggers (already in body)
B,across,,44,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'across' to skill 'finance-recon-and-balances' triggers (already in body)
B,across,,44,,mimo-panel-and-ddr,,,,,,,,,,,,,ADD phrase 'across' to skill 'mimo-panel-and-ddr' triggers (already in body)
B,across,,44,,domain-payments,,,,,,,,,,,,,ADD phrase 'across' to skill 'domain-payments' triggers (already in body)
B,across,,44,,revenue-moneyfarm,,,,,,,,,,,,,ADD phrase 'across' to skill 'revenue-moneyfarm' triggers (already in body)
B,across,,44,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'across' to skill 'domain-revenue-and-fees' triggers (already in body)
B,across,,44,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'across' to skill 'trading-revenue-and-fees' triggers (already in body)
B,across,,44,,best-execution,,,,,,,,,,,,,ADD phrase 'across' to skill 'best-execution' triggers (already in body)
B,across,,44,,broker-and-lp-reconciliation,,,,,,,,,,,,,ADD phrase 'across' to skill 'broker-and-lp-reconciliation' triggers (already in body)
B,across,,44,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'across' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,across,,44,,hedge-cost-recon,,,,,,,,,,,,,ADD phrase 'across' to skill 'hedge-cost-recon' triggers (already in body)
B,across,,44,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'across' to skill 'instruments-and-asset-classes' triggers (already in body)
B,across,,44,,lp-contracts-and-cogs,,,,,,,,,,,,,ADD phrase 'across' to skill 'lp-contracts-and-cogs' triggers (already in body)
B,across,,44,,portfolio-value-aum-pnl,,,,,,,,,,,,,ADD phrase 'across' to skill 'portfolio-value-aum-pnl' triggers (already in body)
B,across,,44,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'across' to skill 'position-state-and-grain' triggers (already in body)
B,across,,44,,pricing-and-currency-history,,,,,,,,,,,,,ADD phrase 'across' to skill 'pricing-and-currency-history' triggers (already in body)
B,across,,44,,domain-trading,,,,,,,,,,,,,ADD phrase 'across' to skill 'domain-trading' triggers (already in body)
B,across,,44,,trading-volumes,,,,,,,,,,,,,ADD phrase 'across' to skill 'trading-volumes' triggers (already in body)
B,across,,44,,instruments,,,,,,,,,,,,,ADD phrase 'across' to skill 'instruments' triggers (already in body)
B,across,,44,,mimo,,,,,,,,,,,,,ADD phrase 'across' to skill 'mimo' triggers (already in body)
B,across,,44,,portfolio-value,,,,,,,,,,,,,ADD phrase 'across' to skill 'portfolio-value' triggers (already in body)
B,provider,,44,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'provider' to skill 'aml-risk-scoring' triggers (already in body)
B,provider,,44,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'provider' to skill 'domain-compliance-and-aml' triggers (already in body)
B,provider,,44,,refund-chargeback-chain,,,,,,,,,,,,,ADD phrase 'provider' to skill 'refund-chargeback-chain' triggers (already in body)
B,provider,,44,,customer-master-record,,,,,,,,,,,,,ADD phrase 'provider' to skill 'customer-master-record' triggers (already in body)
B,provider,,44,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'provider' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,provider,,44,,crypto-wallet,,,,,,,,,,,,,ADD phrase 'provider' to skill 'crypto-wallet' triggers (already in body)
B,provider,,44,,deposits-and-withdrawals,,,,,,,,,,,,,ADD phrase 'provider' to skill 'deposits-and-withdrawals' triggers (already in body)
B,provider,,44,,emoney-accounts-and-cards,,,,,,,,,,,,,ADD phrase 'provider' to skill 'emoney-accounts-and-cards' triggers (already in body)
B,provider,,44,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'provider' to skill 'finance-recon-and-balances' triggers (already in body)
B,provider,,44,,mimo-panel-and-ddr,,,,,,,,,,,,,ADD phrase 'provider' to skill 'mimo-panel-and-ddr' triggers (already in body)
B,provider,,44,,domain-payments,,,,,,,,,,,,,ADD phrase 'provider' to skill 'domain-payments' triggers (already in body)
B,provider,,44,,fees-deposit-withdraw-fx,,,,,,,,,,,,,ADD phrase 'provider' to skill 'fees-deposit-withdraw-fx' triggers (already in body)
B,provider,,44,,revenue-moneyfarm,,,,,,,,,,,,,ADD phrase 'provider' to skill 'revenue-moneyfarm' triggers (already in body)
B,provider,,44,,revenue-spaceship,,,,,,,,,,,,,ADD phrase 'provider' to skill 'revenue-spaceship' triggers (already in body)
B,provider,,44,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'provider' to skill 'domain-revenue-and-fees' triggers (already in body)
B,provider,,44,,best-execution,,,,,,,,,,,,,ADD phrase 'provider' to skill 'best-execution' triggers (already in body)
B,provider,,44,,broker-and-lp-reconciliation,,,,,,,,,,,,,ADD phrase 'provider' to skill 'broker-and-lp-reconciliation' triggers (already in body)
B,provider,,44,,crypto-trading-ops-nixar,,,,,,,,,,,,,ADD phrase 'provider' to skill 'crypto-trading-ops-nixar' triggers (already in body)
B,provider,,44,,pricing-and-currency-history,,,,,,,,,,,,,ADD phrase 'provider' to skill 'pricing-and-currency-history' triggers (already in body)
B,banner,,44,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'banner' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,banner,,44,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'banner' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,grouping,,44,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'grouping' to skill 'aml-risk-scoring' triggers (already in body)
B,grouping,,44,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'grouping' to skill 'domain-compliance-and-aml' triggers (already in body)
B,grouping,,44,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'grouping' to skill 'domain-customer-and-identity' triggers (already in body)
B,grouping,,44,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'grouping' to skill 'domain-revenue-and-fees' triggers (already in body)
B,questionid,,43,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'questionid' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,questionid,,43,,crm-cases-csat-and-churn,,,,,,,,,,,,,ADD phrase 'questionid' to skill 'crm-cases-csat-and-churn' triggers (already in body)
B,is_current,,43,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'is_current' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,answertext,,43,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'answertext' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,firstactiondate,,43,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'firstactiondate' to skill 'customer-action-audit-trail' triggers (already in body)
B,volumeopen,,43,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'volumeopen' to skill 'customer-action-audit-trail' triggers (already in body)
B,volumeopen,,43,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'volumeopen' to skill 'domain-revenue-and-fees' triggers (already in body)
B,volumeopen,,43,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'volumeopen' to skill 'trading-revenue-and-fees' triggers (already in body)
B,volumeopen,,43,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'volumeopen' to skill 'position-state-and-grain' triggers (already in body)
B,volumeopen,,43,,domain-trading,,,,,,,,,,,,,ADD phrase 'volumeopen' to skill 'domain-trading' triggers (already in body)
B,volumeopen,,43,,trading-volumes,,,,,,,,,,,,,ADD phrase 'volumeopen' to skill 'trading-volumes' triggers (already in body)
B,google,,43,,customer-models-and-segmentation,,,,,,,,,,,,,ADD phrase 'google' to skill 'customer-models-and-segmentation' triggers (already in body)
B,google,,43,,emoney-accounts-and-cards,,,,,,,,,,,,,ADD phrase 'google' to skill 'emoney-accounts-and-cards' triggers (already in body)
B,google,,43,,revenue-staking-and-share-lending,,,,,,,,,,,,,ADD phrase 'google' to skill 'revenue-staking-and-share-lending' triggers (already in body)
B,google,,43,,broker-and-lp-reconciliation,,,,,,,,,,,,,ADD phrase 'google' to skill 'broker-and-lp-reconciliation' triggers (already in body)
B,google,,43,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'google' to skill 'instruments-and-asset-classes' triggers (already in body)
B,google,,43,,instruments,,,,,,,,,,,,,ADD phrase 'google' to skill 'instruments' triggers (already in body)
B,document,,43,,uc-naming-conventions,,,,,,,,,,,,,ADD phrase 'document' to skill 'uc-naming-conventions' triggers (already in body)
B,document,,43,,aml-alert-routing,,,,,,,,,,,,,ADD phrase 'document' to skill 'aml-alert-routing' triggers (already in body)
B,document,,43,,aml-regtech-pipeline,,,,,,,,,,,,,ADD phrase 'document' to skill 'aml-regtech-pipeline' triggers (already in body)
B,document,,43,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'document' to skill 'aml-risk-scoring' triggers (already in body)
B,document,,43,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'document' to skill 'domain-compliance-and-aml' triggers (already in body)
B,document,,43,,tribe-emoney-audit,,,,,,,,,,,,,ADD phrase 'document' to skill 'tribe-emoney-audit' triggers (already in body)
B,document,,43,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'document' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,document,,43,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'document' to skill 'customer-action-audit-trail' triggers (already in body)
B,document,,43,,customer-master-record,,,,,,,,,,,,,ADD phrase 'document' to skill 'customer-master-record' triggers (already in body)
B,document,,43,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'document' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,document,,43,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'document' to skill 'domain-customer-and-identity' triggers (already in body)
B,document,,43,,revenue-moneyfarm,,,,,,,,,,,,,ADD phrase 'document' to skill 'revenue-moneyfarm' triggers (already in body)
B,document,,43,,revenue-staking-and-share-lending,,,,,,,,,,,,,ADD phrase 'document' to skill 'revenue-staking-and-share-lending' triggers (already in body)
B,document,,43,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'document' to skill 'domain-revenue-and-fees' triggers (already in body)
B,document,,43,,best-execution,,,,,,,,,,,,,ADD phrase 'document' to skill 'best-execution' triggers (already in body)
B,document,,43,,broker-and-lp-reconciliation,,,,,,,,,,,,,ADD phrase 'document' to skill 'broker-and-lp-reconciliation' triggers (already in body)
B,document,,43,,dealing-investigation-and-execution,,,,,,,,,,,,,ADD phrase 'document' to skill 'dealing-investigation-and-execution' triggers (already in body)
B,document,,43,,hedge-cost-recon,,,,,,,,,,,,,ADD phrase 'document' to skill 'hedge-cost-recon' triggers (already in body)
B,document,,43,,instruments-and-asset-classes,,,,,,,,,,,,,ADD phrase 'document' to skill 'instruments-and-asset-classes' triggers (already in body)
B,document,,43,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'document' to skill 'position-state-and-grain' triggers (already in body)
B,document,,43,,pricing-and-currency-history,,,,,,,,,,,,,ADD phrase 'document' to skill 'pricing-and-currency-history' triggers (already in body)
B,document,,43,,domain-trading,,,,,,,,,,,,,ADD phrase 'document' to skill 'domain-trading' triggers (already in body)
B,document,,43,,trading-volumes,,,,,,,,,,,,,ADD phrase 'document' to skill 'trading-volumes' triggers (already in body)
B,gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status,,43,,customer-master-record,,,,,,,,,,,,,ADD phrase 'gold_sql_dp_prod_we_bi_db_dbo_bi_db_ddr_customer_daily_status' to skill 'customer-master-record' triggers (already in body)
B,compensation,,43,,recurring-deposit-to-trade,,,,,,,,,,,,,ADD phrase 'compensation' to skill 'recurring-deposit-to-trade' triggers (already in body)
B,compensation,,43,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'compensation' to skill 'domain-customer-and-identity' triggers (already in body)
B,compensation,,43,,deposits-and-withdrawals,,,,,,,,,,,,,ADD phrase 'compensation' to skill 'deposits-and-withdrawals' triggers (already in body)
B,compensation,,43,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'compensation' to skill 'finance-recon-and-balances' triggers (already in body)
B,compensation,,43,,domain-payments,,,,,,,,,,,,,ADD phrase 'compensation' to skill 'domain-payments' triggers (already in body)
B,compensation,,43,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'compensation' to skill 'domain-revenue-and-fees' triggers (already in body)
B,compensation,,43,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'compensation' to skill 'position-state-and-grain' triggers (already in body)
B,compensation,,43,,domain-trading,,,,,,,,,,,,,ADD phrase 'compensation' to skill 'domain-trading' triggers (already in body)
B,compensation,,43,,trading-volumes,,,,,,,,,,,,,ADD phrase 'compensation' to skill 'trading-volumes' triggers (already in body)
B,compensation,,43,,revenue,,,,,,,,,,,,,ADD phrase 'compensation' to skill 'revenue' triggers (already in body)
B,statuses,,43,,crypto-to-fiat,,,,,,,,,,,,,ADD phrase 'statuses' to skill 'crypto-to-fiat' triggers (already in body)
B,statuses,,43,,crypto-wallet,,,,,,,,,,,,,ADD phrase 'statuses' to skill 'crypto-wallet' triggers (already in body)
B,contact,,43,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'contact' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,contact,,43,,crm-cases-csat-and-churn,,,,,,,,,,,,,ADD phrase 'contact' to skill 'crm-cases-csat-and-churn' triggers (already in body)
B,contact,,43,,customer-master-record,,,,,,,,,,,,,ADD phrase 'contact' to skill 'customer-master-record' triggers (already in body)
B,contact,,43,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'contact' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,total_rows,,43,,hedge-cost-recon,,,,,,,,,,,,,ADD phrase 'total_rows' to skill 'hedge-cost-recon' triggers (already in body)
B,total_rows,,43,,pricing-and-currency-history,,,,,,,,,,,,,ADD phrase 'total_rows' to skill 'pricing-and-currency-history' triggers (already in body)
B,transfer,,43,,aml-regtech-pipeline,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'aml-regtech-pipeline' triggers (already in body)
B,transfer,,43,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,transfer,,43,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'customer-action-audit-trail' triggers (already in body)
B,transfer,,43,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'domain-customer-and-identity' triggers (already in body)
B,transfer,,43,,crypto-wallet,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'crypto-wallet' triggers (already in body)
B,transfer,,43,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'finance-recon-and-balances' triggers (already in body)
B,transfer,,43,,revenue-spaceship,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'revenue-spaceship' triggers (already in body)
B,transfer,,43,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'trading-revenue-and-fees' triggers (already in body)
B,transfer,,43,,crypto-trading-ops-nixar,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'crypto-trading-ops-nixar' triggers (already in body)
B,transfer,,43,,hedge-cost-recon,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'hedge-cost-recon' triggers (already in body)
B,transfer,,43,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'position-state-and-grain' triggers (already in body)
B,transfer,,43,,trading-volumes,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'trading-volumes' triggers (already in body)
B,transfer,,43,,revenue,,,,,,,,,,,,,ADD phrase 'transfer' to skill 'revenue' triggers (already in body)
B,bronze_riskclassification_dbo_v_riskclassificationdatalake,,43,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'bronze_riskclassification_dbo_v_riskclassificationdatalake' to skill 'aml-risk-scoring' triggers (already in body)
B,bronze_riskclassification_dbo_v_riskclassificationdatalake,,43,,domain-compliance-and-aml,,,,,,,,,,,,,ADD phrase 'bronze_riskclassification_dbo_v_riskclassificationdatalake' to skill 'domain-compliance-and-aml' triggers (already in body)
B,ftddate,,43,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'ftddate' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,opendate,,42,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'opendate' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,opendate,,42,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'opendate' to skill 'customer-action-audit-trail' triggers (already in body)
B,opendate,,42,,customer-models-and-segmentation,,,,,,,,,,,,,ADD phrase 'opendate' to skill 'customer-models-and-segmentation' triggers (already in body)
B,opendate,,42,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'opendate' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,opendate,,42,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'opendate' to skill 'finance-recon-and-balances' triggers (already in body)
B,opendate,,42,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'opendate' to skill 'domain-revenue-and-fees' triggers (already in body)
B,opendate,,42,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'opendate' to skill 'trading-revenue-and-fees' triggers (already in body)
B,opendate,,42,,best-execution,,,,,,,,,,,,,ADD phrase 'opendate' to skill 'best-execution' triggers (already in body)
B,opendate,,42,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'opendate' to skill 'position-state-and-grain' triggers (already in body)
B,stakinglagonemonth,,42,,fees-misc-dormant-options-interest,,,,,,,,,,,,,ADD phrase 'stakinglagonemonth' to skill 'fees-misc-dormant-options-interest' triggers (already in body)
B,stakinglagonemonth,,42,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'stakinglagonemonth' to skill 'domain-revenue-and-fees' triggers (already in body)
B,stakinglagonemonth,,42,,revenue,,,,,,,,,,,,,ADD phrase 'stakinglagonemonth' to skill 'revenue' triggers (already in body)
B,dormantfee,,42,,trading-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'dormantfee' to skill 'trading-revenue-and-fees' triggers (already in body)
B,dormantfee,,42,,trading-volumes,,,,,,,,,,,,,ADD phrase 'dormantfee' to skill 'trading-volumes' triggers (already in body)
B,dormantfee,,42,,revenue,,,,,,,,,,,,,ADD phrase 'dormantfee' to skill 'revenue' triggers (already in body)
B,matching,,42,,crypto-to-fiat,,,,,,,,,,,,,ADD phrase 'matching' to skill 'crypto-to-fiat' triggers (already in body)
B,matching,,42,,provider-reconciliation,,,,,,,,,,,,,ADD phrase 'matching' to skill 'provider-reconciliation' triggers (already in body)
B,matching,,42,,refund-chargeback-chain,,,,,,,,,,,,,ADD phrase 'matching' to skill 'refund-chargeback-chain' triggers (already in body)
B,matching,,42,,tribe-emoney-audit,,,,,,,,,,,,,ADD phrase 'matching' to skill 'tribe-emoney-audit' triggers (already in body)
B,matching,,42,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'matching' to skill 'customer-action-audit-trail' triggers (already in body)
B,matching,,42,,oltp-customer-static-and-breaches,,,,,,,,,,,,,ADD phrase 'matching' to skill 'oltp-customer-static-and-breaches' triggers (already in body)
B,matching,,42,,mimo-panel-and-ddr,,,,,,,,,,,,,ADD phrase 'matching' to skill 'mimo-panel-and-ddr' triggers (already in body)
B,matching,,42,,domain-payments,,,,,,,,,,,,,ADD phrase 'matching' to skill 'domain-payments' triggers (already in body)
B,matching,,42,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'matching' to skill 'domain-revenue-and-fees' triggers (already in body)
B,matching,,42,,broker-and-lp-reconciliation,,,,,,,,,,,,,ADD phrase 'matching' to skill 'broker-and-lp-reconciliation' triggers (already in body)
B,matching,,42,,crypto-trading-ops-nixar,,,,,,,,,,,,,ADD phrase 'matching' to skill 'crypto-trading-ops-nixar' triggers (already in body)
B,matching,,42,,hedge-cost-recon,,,,,,,,,,,,,ADD phrase 'matching' to skill 'hedge-cost-recon' triggers (already in body)
B,matching,,42,,position-state-and-grain,,,,,,,,,,,,,ADD phrase 'matching' to skill 'position-state-and-grain' triggers (already in body)
B,matching,,42,,trading-volumes,,,,,,,,,,,,,ADD phrase 'matching' to skill 'trading-volumes' triggers (already in body)
B,matching,,42,,instruments,,,,,,,,,,,,,ADD phrase 'matching' to skill 'instruments' triggers (already in body)
B,always,,42,,uc-naming-conventions,,,,,,,,,,,,,ADD phrase 'always' to skill 'uc-naming-conventions' triggers (already in body)
B,always,,42,,aml-alert-routing,,,,,,,,,,,,,ADD phrase 'always' to skill 'aml-alert-routing' triggers (already in body)
B,always,,42,,aml-regtech-pipeline,,,,,,,,,,,,,ADD phrase 'always' to skill 'aml-regtech-pipeline' triggers (already in body)
B,always,,42,,aml-risk-scoring,,,,,,,,,,,,,ADD phrase 'always' to skill 'aml-risk-scoring' triggers (already in body)
B,always,,42,,provider-reconciliation,,,,,,,,,,,,,ADD phrase 'always' to skill 'provider-reconciliation' triggers (already in body)
B,always,,42,,refund-chargeback-chain,,,,,,,,,,,,,ADD phrase 'always' to skill 'refund-chargeback-chain' triggers (already in body)
B,always,,42,,tribe-emoney-audit,,,,,,,,,,,,,ADD phrase 'always' to skill 'tribe-emoney-audit' triggers (already in body)
B,always,,42,,compliance-customer-snapshot-and-club,,,,,,,,,,,,,ADD phrase 'always' to skill 'compliance-customer-snapshot-and-club' triggers (already in body)
B,always,,42,,customer-action-audit-trail,,,,,,,,,,,,,ADD phrase 'always' to skill 'customer-action-audit-trail' triggers (already in body)
B,always,,42,,customer-master-record,,,,,,,,,,,,,ADD phrase 'always' to skill 'customer-master-record' triggers (already in body)
B,always,,42,,customer-models-and-segmentation,,,,,,,,,,,,,ADD phrase 'always' to skill 'customer-models-and-segmentation' triggers (already in body)
B,always,,42,,identity-jurisdiction-and-regulation,,,,,,,,,,,,,ADD phrase 'always' to skill 'identity-jurisdiction-and-regulation' triggers (already in body)
B,always,,42,,domain-customer-and-identity,,,,,,,,,,,,,ADD phrase 'always' to skill 'domain-customer-and-identity' triggers (already in body)
B,always,,42,,crypto-wallet,,,,,,,,,,,,,ADD phrase 'always' to skill 'crypto-wallet' triggers (already in body)
B,always,,42,,deposits-and-withdrawals,,,,,,,,,,,,,ADD phrase 'always' to skill 'deposits-and-withdrawals' triggers (already in body)
B,always,,42,,finance-recon-and-balances,,,,,,,,,,,,,ADD phrase 'always' to skill 'finance-recon-and-balances' triggers (already in body)
B,always,,42,,mimo-panel-and-ddr,,,,,,,,,,,,,ADD phrase 'always' to skill 'mimo-panel-and-ddr' triggers (already in body)
B,always,,42,,domain-payments,,,,,,,,,,,,,ADD phrase 'always' to skill 'domain-payments' triggers (already in body)
B,always,,42,,revenue-options-platform,,,,,,,,,,,,,ADD phrase 'always' to skill 'revenue-options-platform' triggers (already in body)
B,always,,42,,revenue-staking-and-share-lending,,,,,,,,,,,,,ADD phrase 'always' to skill 'revenue-staking-and-share-lending' triggers (already in body)
B,always,,42,,domain-revenue-and-fees,,,,,,,,,,,,,ADD phrase 'always' to skill 'domain-revenue-and-fees' triggers (already in body)
